,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,C,1,-0.29756,3.7556,-0.29832,-0.29386,-0.0007599999999999829,-0.003699999999999981,-0.002229999999999982,-0.002920392378803929
1,O,2,-0.48816,2.1926,-0.46176,-0.53043,0.02639999999999998,0.042269999999999974,0.03433499999999998,0.03336350968974126
2,C,3,0.74793,3.8545,0.74017,0.60974,-0.007759999999999989,0.13819000000000004,0.06521500000000002,0.10907270887213977
3,O,4,-0.71549,1.8808,-0.63469,-0.84021,0.08079999999999998,0.12472000000000005,0.10276000000000002,0.0984409020228184
4,C,5,-0.25741,3.9797,-0.04403,-0.30294,0.21338000000000001,0.04552999999999996,0.129455,0.035936612164038775
5,C,6,0.11052,3.8986,0.07921,-0.12713,-0.03130999999999999,0.23764999999999997,0.10317,0.1875760131953398
6,N,7,-0.37881,3.4362,-0.19913,-0.39689,0.17967999999999998,0.01808000000000004,0.09888000000000001,0.01427045789426363
7,C,8,-0.21225,3.8603,-0.23113,-0.20527,-0.018880000000000008,-0.006979999999999986,-0.012929999999999997,-0.0055092807578517545
8,C,9,-0.45841,3.9118,-0.44548,-0.45886,0.012929999999999997,0.00045000000000000595,0.0066900000000000015,0.0003551828568815655
9,C,10,-0.00385,4.0157,-0.01957,0.00539,-0.01572,-0.00924,-0.01248,-0.007293087994634715
10,C,11,-0.23611,3.9574,-0.2319,-0.23743,0.0042099999999999915,0.0013200000000000156,0.0027650000000000036,0.0010418697135192573
11,C,12,-0.19547,3.9577,-0.19169,-0.20377,0.0037800000000000056,0.008300000000000002,0.006040000000000004,0.006551150471371011
12,C,13,-0.18188,4.0113,-0.17364,-0.19693,0.008239999999999997,0.015050000000000008,0.011645000000000003,0.011878893324594427
13,C,14,0.73217,3.889,0.7312,0.73036,-0.0009700000000000264,0.0018099999999999783,0.00041999999999997595,0.0014286243799013717
14,O,15,-0.81836,1.7443,-0.81556,-0.82574,0.0028000000000000247,0.007380000000000053,0.005090000000000039,0.005824998852857639
15,O,16,-0.81854,1.744,-0.81519,-0.82589,0.003350000000000075,0.007349999999999968,0.005350000000000021,0.005801319995732134
16,C,17,-0.19486,3.9583,-0.19213,-0.19794,0.00273000000000001,0.0030799999999999994,0.002905000000000005,0.0024310293315449043
17,C,18,-0.23536,3.9586,-0.23446,-0.24128,0.0009000000000000119,0.005919999999999981,0.0034099999999999964,0.004672627806086295
18,C,19,-0.06604,3.9083,-0.02173,-0.09297,0.04431,0.026929999999999996,0.03562,0.021255720746267623
19,C,20,-0.00448,4.0091,0.1533,-0.10981,0.15778,0.10533000000000001,0.131555,0.08313646736741066
20,C,21,-0.65255,3.8608,-0.67324,-0.64276,-0.020689999999999986,-0.009789999999999965,-0.015239999999999976,-0.007727200375267706
21,C,22,-0.45705,3.9134,-0.51582,-0.44303,-0.05876999999999993,-0.014020000000000032,-0.03639499999999998,-0.011065919229954431
22,H,23,0.21075,0.9564,0.21663,0.19973,0.005879999999999996,0.011020000000000002,0.00845,0.008698033517410667
23,H,24,0.20262,0.9616,0.20976,0.18838,0.0071400000000000075,0.014240000000000003,0.010690000000000005,0.011239564182207614
24,H,25,0.19917,0.962,0.20649,0.18427,0.007319999999999993,0.014900000000000024,0.011110000000000009,0.011760499038967254
25,H,26,0.24434,0.9422,0.27433,0.20668,0.029990000000000017,0.03766,0.03382500000000001,0.029724858644799065
26,H,27,0.22644,0.9502,0.25547,0.21225,0.029029999999999972,0.014190000000000008,0.02160999999999999,0.01120009942033189
27,H,28,0.22596,0.9503,0.24677,0.21087,0.020809999999999995,0.015089999999999992,0.017949999999999994,0.011910465134095
28,H,29,0.229,0.9489,0.23963,0.2225,0.01063,0.006500000000000006,0.008565000000000003,0.005130419043844771
29,H,30,0.2422,0.9426,0.26026,0.23177,0.018059999999999993,0.010429999999999995,0.014244999999999994,0.00823234932727706
30,H,31,0.23311,0.947,0.23696,0.22776,0.0038499999999999923,0.005350000000000021,0.004600000000000007,0.004222729520703018
31,H,32,0.23866,0.9446,0.24148,0.23431,0.002819999999999989,0.0043500000000000205,0.003585000000000005,0.003433434283188437
32,H,33,0.23866,0.9447,0.24172,0.23493,0.0030599999999999794,0.003730000000000011,0.0033949999999999952,0.0029440712359293905
33,H,34,0.23274,0.9473,0.23679,0.22818,0.004049999999999998,0.0045600000000000085,0.004305000000000003,0.0035991862830664894
34,H,35,0.23043,0.9486,0.26123,0.20943,0.030800000000000022,0.02099999999999999,0.025900000000000006,0.016575199987806162
35,H,36,0.22621,0.9507,0.25795,0.20789,0.03174000000000002,0.018320000000000003,0.02503000000000001,0.0144598887512671
36,H,37,0.22838,0.9488,0.2436,0.21863,0.015220000000000011,0.009750000000000009,0.01248500000000001,0.0076956285657671574
37,H,38,0.22649,0.9506,0.25641,0.20897,0.02992000000000003,0.017520000000000008,0.02372000000000002,0.01382845256125544
38,H,39,0.22275,0.953,0.30194,0.20028,0.07918999999999998,0.02246999999999999,0.050829999999999986,0.017735463986952592
39,H,40,0.22411,0.9532,0.30816,0.20084,0.08404999999999999,0.023270000000000013,0.05366,0.018366900176964275
