,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,H,1,0.23499,0.9457,0.26216,0.21428,0.02717,0.020710000000000006,0.023940000000000003,0.018005162922605542
1,C,2,-0.21799,3.9566,-0.05568,-0.34592,0.16230999999999998,0.12793000000000002,0.14512,0.11122165585171061
2,C,3,-0.05615,3.9052,-0.01635,-0.08014,0.0398,0.023990000000000004,0.031895,0.020856777330434905
3,N,4,-0.3677,3.4757,-0.19687,-0.39027,0.17083000000000004,0.02256999999999998,0.09670000000000001,0.019622236946557535
4,C,5,-0.21203,3.8538,-0.23066,-0.20459,-0.018630000000000008,-0.007440000000000002,-0.013035000000000005,-0.006468296095808075
5,C,6,-0.45394,3.911,-0.44282,-0.45466,0.011120000000000019,0.0007199999999999984,0.005920000000000009,0.0006259641383040057
6,C,7,-0.00879,4.0161,-0.02219,0.00038,-0.013400000000000002,-0.00917,-0.011285,-0.007972348817010757
7,C,8,-0.23501,3.958,-0.23465,-0.23352,0.0003599999999999992,-0.0014899999999999913,-0.0005649999999999961,-0.0012953980084346737
8,C,9,-0.19525,3.9578,-0.19357,-0.20069,0.0016800000000000148,0.00544,0.0035600000000000076,0.004729506822741387
9,C,10,-0.18067,4.0101,-0.17354,-0.192,0.0071299999999999975,0.011330000000000007,0.009230000000000002,0.009850241231922784
10,C,11,0.72913,3.8905,0.72838,0.72902,-0.0007499999999999174,0.00010999999999994348,-0.00031999999999998696,9.563341001861861e-05
11,O,12,-0.8174,1.744,-0.81482,-0.82183,0.0025800000000000267,0.004429999999999934,0.0035049999999999804,0.003851418239842653
12,O,13,-0.81665,1.7451,-0.8146,-0.82051,0.0020499999999999963,0.0038599999999999746,0.0029549999999999854,0.0033558632970186824
13,C,14,-0.196,3.9577,-0.19311,-0.19813,0.0028900000000000037,0.002129999999999993,0.0025099999999999983,0.0018518105758160148
14,C,15,-0.23647,3.9577,-0.23075,-0.24481,0.005720000000000003,0.008339999999999986,0.007029999999999995,0.00725075126868807
15,C,16,0.1283,3.8932,0.1018,-0.10616,-0.026499999999999996,0.23446,0.10398,0.20383826648160763
16,C,17,-0.24057,3.9915,-0.03768,-0.23831,0.20289000000000001,-0.002260000000000012,0.100315,-0.001964831878565366
17,C,18,0.35237,3.8612,0.36515,0.15454,0.012779999999999958,0.19783,0.10530499999999998,0.1719923409453913
18,O,19,-0.70024,1.8719,-0.56787,-0.85847,0.13237,0.15822999999999998,0.14529999999999998,0.13756431333867086
19,C,20,-0.47132,3.9136,-0.52329,-0.46201,-0.051970000000000016,-0.00931000000000004,-0.03064000000000003,-0.008094064066125459
20,H,21,0.23954,0.9438,0.26676,0.21844,0.027219999999999994,0.021100000000000008,0.02416,0.018344226830853547
21,H,22,0.23043,0.9484,0.25837,0.21656,0.027939999999999993,0.013869999999999993,0.020904999999999993,0.012058503608717464
22,H,23,0.22973,0.9486,0.25004,0.21499,0.020309999999999995,0.014740000000000003,0.017525,0.01281487694250148
23,H,24,0.23152,0.9477,0.2413,0.22539,0.009779999999999983,0.0061299999999999966,0.00795499999999999,0.00532938912194939
24,H,25,0.243,0.9422,0.26001,0.23239,0.017010000000000025,0.01060999999999998,0.013810000000000003,0.009224277093618755
25,H,26,0.23345,0.9471,0.23639,0.2301,0.002939999999999998,0.003349999999999992,0.003144999999999995,0.0029124720323866924
26,H,27,0.23897,0.9444,0.24104,0.23664,0.0020700000000000163,0.0023299999999999987,0.0022000000000000075,0.0020256895031226883
27,H,28,0.23858,0.9446,0.24066,0.23609,0.0020800000000000263,0.0024899999999999922,0.0022850000000000092,0.002164792644968018
28,H,29,0.23241,0.9473,0.23513,0.22922,0.00272,0.0031899999999999984,0.0029549999999999993,0.0027733688905413633
29,H,30,0.24512,0.9421,0.27367,0.20498,0.02855000000000002,0.04014000000000001,0.034345000000000014,0.0348975007104484
30,H,31,0.14086,0.984,0.16839,0.09903,0.02753,0.041830000000000006,0.03468,0.03636677764618975
31,H,32,0.22952,0.9499,0.30887,0.2057,0.07934999999999998,0.023820000000000008,0.05158499999999999,0.02070898024222424
32,H,33,0.22823,0.9503,0.31033,0.20425,0.0821,0.02398,0.053040000000000004,0.02084808338406957
