,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,H,1,0.23583,0.9453,0.26424,0.21283,0.028409999999999963,0.02300000000000002,0.025704999999999992,0.019125135339219942
1,C,2,-0.22512,3.957,-0.05749,-0.37218,0.16763,0.14706000000000002,0.157345,0.12228445230372532
2,C,3,-0.06813,3.9067,-0.04106,-0.11238,0.027069999999999997,0.04425,0.03566,0.03679509733741224
3,N,4,-0.37648,3.4647,-0.18808,-0.38874,0.18839999999999998,0.012259999999999993,0.10032999999999999,0.010194528663427658
4,C,5,-0.22072,3.8593,-0.24207,-0.21549,-0.021350000000000008,-0.005230000000000012,-0.01329000000000001,-0.004348889470613932
5,C,6,-0.42847,3.9186,-0.42233,-0.42551,0.006140000000000034,-0.002960000000000018,0.001590000000000008,-0.0024613217653952748
6,C,7,-0.44318,3.9233,-0.44563,-0.4422,-0.0024500000000000077,-0.0009800000000000364,-0.001715000000000022,-0.0008148970709754878
7,C,8,-0.08819,3.8446,-0.08886,-0.09153,-0.00066999999999999,0.0033399999999999958,0.0013350000000000029,0.002777302262304107
8,O,9,-0.76343,1.7692,-0.7547,-0.76973,0.008730000000000016,0.006299999999999972,0.007514999999999994,0.005238624027699347
9,C,10,0.10174,3.8981,0.07654,-0.15009,-0.0252,0.25183,0.113315,0.20940360141198927
10,C,11,-0.25448,3.9788,-0.02713,-0.30376,0.22735,0.04927999999999999,0.138315,0.040977681283337286
11,C,12,0.74078,3.8565,0.73338,0.60734,-0.007399999999999962,0.13344,0.06302000000000002,0.11095904607241333
12,O,13,-0.70229,1.8928,-0.62409,-0.82893,0.07819999999999994,0.12663999999999997,0.10241999999999996,0.10530465823299176
13,O,14,-0.49178,2.1778,-0.46084,-0.5317,0.030939999999999968,0.039919999999999956,0.03542999999999996,0.03319458272789819
14,C,15,-0.29444,3.7554,-0.29557,-0.29103,-0.0011300000000000199,-0.0034099999999999686,-0.0022699999999999942,-0.002835509195945189
15,C,16,-0.45913,3.9141,-0.51629,-0.44562,-0.057160000000000044,-0.013509999999999966,-0.035335000000000005,-0.011233938192733066
16,H,17,0.24271,0.9424,0.2715,0.21958,0.02879000000000001,0.02313000000000001,0.02596000000000001,0.0192332339302677
17,H,18,0.22613,0.9505,0.24619,0.21504,0.020059999999999995,0.011089999999999989,0.015574999999999992,0.00922164134399777
18,H,19,0.21838,0.9542,0.25677,0.20428,0.03839000000000001,0.014100000000000001,0.026245000000000004,0.01172453949056526
19,H,20,0.23215,0.9471,0.2499,0.22099,0.017750000000000016,0.011160000000000003,0.01445500000000001,0.009279848277638888
20,H,21,0.21649,0.9552,0.22664,0.21151,0.01015000000000002,0.0049799999999999844,0.007565000000000002,0.004141007564752823
21,H,22,0.21934,0.9533,0.22457,0.21613,0.005229999999999985,0.0032100000000000184,0.0042200000000000015,0.002669203671256361
22,H,23,0.21687,0.9543,0.22435,0.21227,0.007479999999999987,0.004600000000000021,0.006040000000000004,0.003825027067844002
23,H,24,0.17785,0.971,0.17343,0.18385,-0.004420000000000007,-0.006000000000000005,-0.005210000000000006,-0.004989165740666071
24,H,25,0.1887,0.966,0.19612,0.1832,0.007419999999999982,0.005500000000000005,0.0064599999999999935,0.004573401928943899
25,H,26,0.49389,0.7585,0.49063,0.49545,-0.003259999999999985,-0.0015600000000000058,-0.0024099999999999955,-0.0012971830925731823
26,H,27,0.24766,0.9403,0.27764,0.21083,0.029980000000000007,0.03683,0.033405000000000004,0.030625162371455208
27,H,28,0.19931,0.962,0.20823,0.18733,0.008920000000000011,0.01197999999999999,0.010450000000000001,0.009961700928863238
28,H,29,0.19918,0.9621,0.20809,0.18702,0.008910000000000001,0.012160000000000004,0.010535000000000003,0.010111375901083233
29,H,30,0.2106,0.9564,0.21717,0.20066,0.0065699999999999925,0.009940000000000004,0.008254999999999998,0.008265384577036789
30,H,31,0.22393,0.9522,0.30931,0.19994,0.08537999999999998,0.023989999999999984,0.054684999999999984,0.01994834768642981
31,H,32,0.22426,0.9521,0.30945,0.20063,0.08519000000000002,0.023629999999999984,0.05441,0.019648997741989846
