,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,C,1,-0.29665,3.7524,-0.29724,-0.29286,-0.0005899999999999794,-0.0037900000000000156,-0.0021899999999999975,-0.003156283434938177
1,O,2,-0.48168,2.2007,-0.45884,-0.52583,0.02283999999999997,0.04415000000000002,0.033495,0.03676778724340897
2,C,3,0.74636,3.8543,0.74054,0.60993,-0.005820000000000047,0.13643000000000005,0.065305,0.1136178757331435
3,O,4,-0.70292,1.8937,-0.63378,-0.82979,0.06913999999999998,0.12687000000000004,0.09800500000000001,0.1056563797864393
4,C,5,-0.23444,3.9835,-0.04619,-0.28854,0.18825,0.05410000000000001,0.121175,0.04505407225070045
5,C,6,0.09585,3.8922,0.07212,-0.1598,-0.02373,0.25565,0.11596000000000001,0.2129033931772933
6,N,7,-0.36736,3.4736,-0.20616,-0.37237,0.1612,0.005009999999999959,0.08310499999999998,0.004172290239852262
7,C,8,0.14326,3.9654,0.11196,0.14261,-0.031299999999999994,0.0006500000000000117,-0.015324999999999991,0.0005413151009788505
8,C,9,-0.25321,3.9512,-0.2068,-0.28071,0.04640999999999998,0.027500000000000024,0.036955,0.022901792733720207
9,C,10,-0.21284,3.9555,-0.20975,-0.21688,0.0030900000000000094,0.004039999999999988,0.0035649999999999987,0.0033644815506992465
10,C,11,-0.24683,3.9559,-0.18649,-0.28598,0.060340000000000005,0.03915000000000002,0.04974500000000001,0.032603824928187114
11,C,12,-0.21283,3.9556,-0.20991,-0.22178,0.002919999999999978,0.008950000000000014,0.005934999999999996,0.0074534925442471265
12,C,13,-0.25338,3.9507,-0.20607,-0.27309,0.04730999999999999,0.019710000000000005,0.03351,0.016414339446604545
13,C,14,-0.06529,3.8951,-0.02197,-0.0824,0.04332,0.01711,0.030215,0.014249079042689178
14,C,15,0.00265,4.0087,0.15097,-0.07924,0.14831999999999998,0.08189,0.115105,0.0681973747987035
15,C,16,-0.65157,3.859,-0.67082,-0.64435,-0.01924999999999999,-0.007220000000000004,-0.013234999999999997,-0.0060127615831803575
16,C,17,-0.45648,3.9109,-0.50862,-0.44467,-0.052139999999999964,-0.011809999999999987,-0.031974999999999976,-0.009835278988554004
17,H,18,0.21201,0.9558,0.2171,0.2009,0.005089999999999983,0.011110000000000009,0.008099999999999996,0.009252324264422962
18,H,19,0.202,0.9609,0.2083,0.18722,0.0063,0.014780000000000015,0.010540000000000008,0.012308672603795806
19,H,20,0.20192,0.9609,0.20822,0.18697,0.0063,0.014949999999999991,0.010624999999999996,0.01245024732251333
20,H,21,0.25035,0.939,0.27488,0.21561,0.024529999999999996,0.03474000000000002,0.02963500000000001,0.028931210166161445
21,H,22,0.2451,0.941,0.25617,0.2379,0.011069999999999997,0.007200000000000012,0.009135000000000004,0.005996105733919476
22,H,23,0.23785,0.9443,0.24795,0.23125,0.010099999999999998,0.006599999999999995,0.008349999999999996,0.00549643025609284
23,H,24,0.23677,0.9447,0.24602,0.22996,0.00924999999999998,0.0068100000000000105,0.008029999999999995,0.005671316673332171
24,H,25,0.23762,0.9444,0.24777,0.23119,0.010149999999999992,0.006429999999999991,0.008289999999999992,0.005354855537375294
25,H,26,0.24531,0.9409,0.25614,0.23825,0.010829999999999979,0.007060000000000011,0.008944999999999995,0.005879514789093264
26,H,27,0.23864,0.9446,0.26434,0.22199,0.02570000000000003,0.016649999999999998,0.021175000000000013,0.013865994509688765
27,H,28,0.22802,0.9499,0.25678,0.21382,0.028760000000000008,0.01419999999999999,0.02148,0.011825652975230052
28,H,29,0.23004,0.948,0.24399,0.22188,0.013950000000000018,0.00816,0.01105500000000001,0.006795586498442063
29,H,30,0.22818,0.9498,0.25695,0.21469,0.028770000000000018,0.013490000000000002,0.02113000000000001,0.011234370326468558
30,H,31,0.22656,0.9515,0.30103,0.20673,0.07447000000000001,0.019830000000000014,0.04715000000000001,0.016514274542169877
31,H,32,0.22702,0.9512,0.30142,0.20738,0.07440000000000002,0.01963999999999999,0.047020000000000006,0.016356043974191426
