,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,C,1,-0.62413,3.8707,-0.6234,-0.62452,0.0007300000000000084,0.00039000000000000146,0.0005600000000000049,0.00032337631530657637
1,C,2,-0.41179,3.9252,-0.41406,-0.41107,-0.0022699999999999942,-0.0007199999999999984,-0.0014949999999999963,-0.0005970024282582913
2,C,3,-0.41673,3.9235,-0.41092,-0.41904,0.005809999999999982,0.0023100000000000342,0.004060000000000008,0.0019153827906620504
3,C,4,-0.21783,3.8586,-0.2345,-0.21044,-0.01666999999999999,-0.007390000000000008,-0.012029999999999999,-0.006127566590039981
4,N,5,-0.35266,3.4873,-0.18756,-0.38432,0.16509999999999997,0.03166000000000002,0.09838,0.026251523442579937
5,C,6,-0.0632,3.9042,-0.01963,-0.07376,0.043570000000000005,0.01056,0.027065000000000002,0.008756035614454958
6,C,7,-0.00473,4.0089,0.15103,-0.11315,0.15576,0.10842,0.13208999999999999,0.08989861565522789
7,C,8,-0.65154,3.8602,-0.67197,-0.64166,-0.020429999999999948,-0.00988,-0.015154999999999974,-0.00819219998776657
8,C,9,-0.45932,3.9133,-0.51944,-0.44673,-0.06012000000000001,-0.01258999999999999,-0.036355,-0.010439250794127636
9,C,10,-0.25557,3.9782,-0.04061,-0.25205,0.21496,-0.003520000000000023,0.10572,-0.0029186785381516717
10,C,11,0.53588,3.9006,0.54163,0.34197,0.005749999999999922,0.19391000000000003,0.09982999999999997,0.16078436231050766
11,C,12,-0.7355,3.8486,-0.73903,-0.7155,-0.003529999999999922,-0.020000000000000018,-0.01176499999999997,-0.016583400784952587
12,O,13,-0.71202,1.8617,-0.59579,-0.87345,0.11622999999999994,0.16142999999999996,0.13882999999999995,0.13385291943574465
13,C,14,0.11562,3.8958,0.08943,-0.14615,-0.026190000000000005,0.26177,0.11779,0.21705184117385173
14,H,15,0.21641,0.9539,0.21942,0.21463,0.0030100000000000127,0.0017800000000000038,0.0023950000000000082,0.001475922669860782
15,H,16,0.20949,0.9574,0.21123,0.20862,0.0017399999999999916,0.0008700000000000097,0.0013050000000000006,0.0007213779341454449
16,H,17,0.20879,0.9577,0.21116,0.20719,0.0023699999999999832,0.0015999999999999903,0.0019849999999999868,0.0013266720627961976
17,H,18,0.2078,0.9587,0.20856,0.20779,0.0007599999999999829,1.0000000000010001e-05,0.00038499999999999646,8.291700392484579e-06
18,H,19,0.20478,0.9599,0.20958,0.20157,0.004799999999999999,0.0032099999999999906,0.004004999999999995,0.0026616358259848798
19,H,20,0.21873,0.9539,0.23653,0.20961,0.017799999999999983,0.009120000000000017,0.01346,0.0075620307579383865
20,H,21,0.21081,0.9574,0.2204,0.20584,0.009590000000000015,0.004970000000000002,0.007280000000000009,0.004120975095060716
21,H,22,0.22154,0.9527,0.24363,0.20846,0.022090000000000026,0.01307999999999998,0.017585000000000003,0.010845544113358965
22,H,23,0.22538,0.9507,0.25117,0.20677,0.025790000000000007,0.018609999999999988,0.022199999999999998,0.015430854430398357
23,H,24,0.23381,0.9471,0.26231,0.21399,0.028499999999999998,0.019819999999999977,0.024159999999999987,0.01643415017788798
24,H,25,0.22635,0.9507,0.25612,0.20896,0.02977000000000002,0.01738999999999999,0.023580000000000004,0.01441926698251625
25,H,26,0.22897,0.9485,0.24389,0.21962,0.014919999999999989,0.009349999999999997,0.012134999999999993,0.007752739866965325
26,H,27,0.2261,0.9509,0.25676,0.20807,0.030659999999999993,0.01802999999999999,0.02434499999999999,0.014949935807634734
27,H,28,0.22066,0.9543,0.30159,0.19843,0.08093000000000003,0.02223,0.051580000000000015,0.01843244997247478
28,H,29,0.2197,0.9549,0.30295,0.19681,0.08324999999999999,0.022889999999999994,0.05306999999999999,0.01897970219837821
29,H,30,0.24877,0.939,0.26116,0.21556,0.012390000000000012,0.03320999999999999,0.0228,0.027536737003413737
30,H,31,0.24889,0.9389,0.26154,0.21552,0.012649999999999995,0.03337000000000001,0.023010000000000003,0.027669404209693375
31,H,32,0.2362,0.9456,0.249,0.21609,0.012800000000000006,0.02010999999999999,0.016454999999999997,0.0166746094892698
32,H,33,0.24035,0.9446,0.26782,0.20631,0.027469999999999994,0.034040000000000015,0.030755000000000005,0.02822494813598929
