,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,C,1,-0.64991,3.8623,-0.66849,-0.64508,-0.01858000000000004,-0.004830000000000001,-0.011705000000000021,-0.0032957138190969917
1,C,2,-0.02205,4.0091,0.12684,-0.07764,0.14889000000000002,0.05559,0.10224,0.037931414327867854
2,C,3,-0.05943,3.9021,-0.03763,-0.08034,0.0218,0.020909999999999998,0.021355,0.01426777970130809
3,N,4,-0.38445,3.4455,-0.21022,-0.38173,0.17423000000000002,-0.00272,0.08575500000000001,-0.0018559713432595893
4,C,5,0.11476,3.9655,0.08684,0.11368,-0.02792,0.0010799999999999976,-0.013420000000000001,0.0007369297980589529
5,C,6,-0.23353,3.9522,-0.18604,-0.38488,0.04748999999999998,0.15135,0.09942,0.10327252308909515
6,C,7,-0.28849,3.9502,-0.27946,-0.3605,0.009030000000000038,0.07200999999999996,0.04052,0.049135476627986376
7,C,8,0.26634,3.93,0.31593,0.25771,0.04958999999999997,0.008630000000000027,0.029109999999999997,0.005888614960415552
8,O,9,-0.68772,1.9087,-0.66237,-0.70563,0.025349999999999984,0.01790999999999998,0.021629999999999983,0.012220752484477649
9,C,10,-0.27644,3.9521,-0.26716,-0.40093,0.00928000000000001,0.12448999999999999,0.066885,0.0849448060744067
10,C,11,-0.23473,3.9518,-0.18821,-0.28144,0.046520000000000006,0.04671000000000003,0.04661500000000002,0.0318722137660498
11,C,12,0.03591,3.9054,0.02122,-0.09516,-0.014689999999999998,0.13107,0.05819,0.08943461910332144
12,C,13,-0.22373,3.9945,-0.03457,-0.30232,0.18916000000000002,0.07858999999999997,0.133875,0.053625289656901116
13,C,14,0.71914,3.8955,0.70256,0.68208,-0.01658000000000004,0.03705999999999998,0.010239999999999971,0.025287609551911887
14,O,15,-0.84737,1.7037,-0.79746,-0.89508,0.04991000000000001,0.04771000000000003,0.04881000000000002,0.03255455617165994
15,O,16,-0.83596,1.7191,-0.79482,-0.88835,0.041140000000000065,0.05238999999999994,0.046765,0.03574791862991535
16,C,17,-0.46033,3.9221,-0.51335,-0.44966,-0.053019999999999956,-0.010670000000000013,-0.031844999999999984,-0.007280593467860235
17,H,18,0.22321,0.9523,0.25066,0.21345,0.027450000000000002,0.009759999999999991,0.018604999999999997,0.00665966187875499
18,H,19,0.2235,0.9521,0.2511,0.21392,0.027599999999999986,0.009580000000000005,0.018589999999999995,0.006536840245745174
19,H,20,0.22675,0.9496,0.23999,0.22125,0.013240000000000002,0.005500000000000005,0.009370000000000003,0.00375288323085579
20,H,21,0.23213,0.9478,0.25718,0.22031,0.025050000000000017,0.011819999999999997,0.018435000000000007,0.008065287234311888
21,H,22,0.24464,0.9413,0.25713,0.22137,0.012490000000000029,0.023269999999999985,0.017880000000000007,0.015878107778548017
22,H,23,0.24345,0.9419,0.25498,0.22374,0.011529999999999985,0.019710000000000005,0.015619999999999995,0.013448968814575923
23,H,24,0.51475,0.7367,0.52101,0.50889,0.006259999999999932,0.005860000000000087,0.00606000000000001,0.003998526496875498
24,H,25,0.2437,0.9418,0.25529,0.22452,0.011590000000000017,0.019180000000000003,0.01538500000000001,0.013087327339602545
25,H,26,0.24396,0.9416,0.2562,0.2265,0.012239999999999973,0.017460000000000003,0.014849999999999988,0.0119136984019531
26,H,27,0.24054,0.9443,0.26496,0.21889,0.02441999999999997,0.021650000000000003,0.023034999999999986,0.014772713081459598
27,H,28,0.21535,0.9571,0.28832,0.20109,0.07297000000000001,0.014260000000000023,0.043615000000000015,0.009730202704000655
28,H,29,0.216,0.9569,0.28957,0.20136,0.07357,0.014639999999999986,0.04410499999999999,0.009989492818132484
