,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,H,1,0.23306,0.9466,0.26198,0.21111,0.02892,0.021949999999999997,0.025435,0.018057342451260113
1,C,2,-0.24298,3.9558,-0.0576,-0.3827,0.18538,0.13971999999999998,0.16255,0.11494177163052678
2,C,3,-0.04506,3.9068,-0.01335,-0.08456,0.03171,0.03949999999999999,0.035605,0.032494989832563756
3,N,4,-0.37669,3.463,-0.19067,-0.387,0.18602000000000002,0.010309999999999986,0.098165,0.008481603675284352
4,C,5,-0.21915,3.8607,-0.23919,-0.21184,-0.020040000000000002,-0.007310000000000011,-0.013675000000000007,-0.006013629763950416
5,C,6,-0.42163,3.9221,-0.41504,-0.42326,0.006589999999999985,0.0016300000000000203,0.0041100000000000025,0.0013409324918247998
6,C,7,-0.41529,3.9246,-0.41883,-0.41332,-0.0035399999999999876,-0.0019699999999999718,-0.0027549999999999797,-0.0016206362017759416
7,C,8,-0.63043,3.8704,-0.62903,-0.63156,0.0014000000000000679,0.0011299999999999644,0.0012650000000000161,0.0009296035066024276
8,C,9,0.10022,3.9002,0.0763,-0.16014,-0.023919999999999997,0.26036000000000004,0.11822,0.21418722918496966
9,C,10,-0.24817,3.9804,-0.0342,-0.29666,0.21397,0.04848999999999998,0.13122999999999999,0.039890684986861165
10,C,11,0.7403,3.8563,0.73481,0.60308,-0.005489999999999995,0.13722,0.065865,0.11288512670441518
11,O,12,-0.70181,1.8933,-0.62674,-0.83106,0.07507000000000008,0.12924999999999998,0.10216000000000003,0.10632854267997127
12,O,13,-0.49118,2.1787,-0.46153,-0.53202,0.02965000000000001,0.04084000000000004,0.035245000000000026,0.03359735151295963
13,C,14,-0.2945,3.7553,-0.29559,-0.29094,-0.0010900000000000354,-0.0035600000000000076,-0.0023250000000000215,-0.002928662374782968
14,C,15,-0.45678,3.9149,-0.51502,-0.44376,-0.058240000000000014,-0.013020000000000032,-0.03563000000000002,-0.010711006775189397
15,H,16,0.2372,0.945,0.26668,0.21532,0.02947999999999998,0.021879999999999983,0.02567999999999998,0.017999756393328976
16,H,17,0.22285,0.952,0.24444,0.21039,0.021589999999999998,0.012459999999999999,0.017025,0.010250318311740366
17,H,18,0.2208,0.9529,0.25356,0.20066,0.03276000000000001,0.02013999999999999,0.02645,0.016568331524755286
18,H,19,0.2259,0.95,0.24468,0.21707,0.01878000000000002,0.008829999999999977,0.013804999999999998,0.0072640698790262595
19,H,20,0.21088,0.9573,0.2216,0.20633,0.01071999999999998,0.0045499999999999985,0.007634999999999989,0.003743093765523166
20,H,21,0.20629,0.9594,0.21116,0.203,0.0048699999999999855,0.0032899999999999874,0.004079999999999986,0.002706544722762895
21,H,22,0.21319,0.9559,0.22065,0.20841,0.007460000000000022,0.004779999999999979,0.0061200000000000004,0.00393230509872542
22,H,23,0.2156,0.9543,0.22117,0.21167,0.005569999999999992,0.003930000000000017,0.004750000000000004,0.0032330458238474967
23,H,24,0.20867,0.9578,0.2125,0.20623,0.00383,0.0024399999999999977,0.003134999999999999,0.0020072854478849493
24,H,25,0.21124,0.9572,0.20472,0.21614,-0.006519999999999998,-0.004899999999999988,-0.005709999999999993,-0.004031024055178785
25,H,26,0.24597,0.9411,0.27505,0.20924,0.029080000000000022,0.036729999999999985,0.032905000000000004,0.03021622725443206
26,H,27,0.19929,0.962,0.20784,0.18692,0.008550000000000002,0.012369999999999992,0.010459999999999997,0.010176279094400342
27,H,28,0.1993,0.962,0.20787,0.18697,0.008569999999999994,0.012330000000000008,0.010450000000000001,0.010143372775582568
28,H,29,0.21058,0.9564,0.21694,0.2004,0.0063600000000000045,0.010179999999999995,0.00827,0.008374658139126554
29,H,30,0.22197,0.9531,0.3067,0.19887,0.08472999999999997,0.02310000000000001,0.05391499999999999,0.019003399117271474
30,H,31,0.22035,0.9539,0.30815,0.19697,0.08779999999999999,0.023379999999999984,0.05558999999999999,0.019233743348995955
