,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,C,1,-0.73721,3.8475,-0.74102,-0.7182,-0.00380999999999998,-0.019010000000000082,-0.011410000000000031,-0.015627078294750834
1,C,2,0.5317,3.9015,0.54048,0.34077,0.00878000000000001,0.19092999999999993,0.09985499999999997,0.15695308042171294
2,O,3,-0.7117,1.8611,-0.60027,-0.86838,0.11143000000000003,0.15668000000000004,0.13405500000000004,0.12879803404637302
3,C,4,-0.24648,3.9853,-0.0356,-0.24036,0.21088,-0.006120000000000014,0.10238,-0.005030916315827192
4,C,5,0.12086,3.8942,0.08744,-0.1117,-0.03341999999999999,0.23256,0.09956999999999999,0.19117482000143285
5,N,6,-0.35886,3.4851,-0.19147,-0.38897,0.16739,0.03010999999999997,0.09874999999999999,0.024751779455809846
6,C,7,-0.22226,3.8592,-0.24126,-0.21612,-0.01899999999999999,-0.0061400000000000066,-0.012569999999999998,-0.005047357218820085
7,C,8,-0.41509,3.9175,-0.40882,-0.41284,0.006269999999999998,-0.0022500000000000298,0.002009999999999984,-0.0018496015867011937
8,C,9,-0.44161,3.9194,-0.4429,-0.44115,-0.0012900000000000134,-0.00046000000000001595,-0.0008750000000000147,-0.0003781407688366966
9,C,10,-0.0128,4.0162,-0.02199,-0.00312,-0.009189999999999999,-0.009680000000000001,-0.009434999999999999,-0.007957397048563254
10,C,11,-0.23772,3.9581,-0.23954,-0.24523,-0.001820000000000016,0.007510000000000017,0.0028450000000000003,0.006173559073833694
11,C,12,-0.22582,3.9589,-0.2236,-0.23866,0.0022199999999999998,0.012840000000000018,0.007530000000000009,0.010555059721441355
12,C,13,-0.24923,3.9583,-0.24199,-0.25281,0.0072399999999999964,0.003579999999999972,0.005409999999999984,0.0029429216357289485
13,C,14,-0.22773,3.9583,-0.2258,-0.23777,0.0019299999999999873,0.010040000000000021,0.005985000000000004,0.008253333302435457
14,C,15,-0.23564,3.9598,-0.23339,-0.24282,0.002250000000000002,0.00718000000000002,0.004715000000000011,0.005902284174450858
15,C,16,-0.06662,3.9046,-0.02242,-0.07814,0.0442,0.011520000000000002,0.027860000000000003,0.00946996012390999
16,C,17,0.00486,4.0091,0.1588,-0.10206,0.15394,0.10692,0.13043,0.08789306740003956
17,C,18,-0.65318,3.8605,-0.67349,-0.64315,-0.02031000000000005,-0.010029999999999983,-0.015170000000000017,-0.008245112850938976
18,C,19,-0.46104,3.919,-0.51938,-0.44887,-0.05833999999999995,-0.012170000000000014,-0.03525499999999998,-0.010004289471179225
19,H,20,0.24647,0.9402,0.25884,0.21564,0.01237000000000002,0.030829999999999996,0.021600000000000008,0.02534365196355424
20,H,21,0.24712,0.9396,0.2609,0.21164,0.013780000000000014,0.03548000000000001,0.024630000000000013,0.029166161909403337
21,H,22,0.23752,0.9449,0.25045,0.21877,0.012929999999999997,0.018750000000000017,0.015840000000000007,0.01541334655584309
22,H,23,0.24243,0.9428,0.27066,0.20909,0.028230000000000005,0.03334000000000001,0.030785000000000007,0.027406985289163112
23,H,24,0.22171,0.9526,0.25361,0.20744,0.03190000000000001,0.014269999999999977,0.023084999999999994,0.01173058428543362
24,H,25,0.22586,0.9507,0.24542,0.21376,0.019559999999999994,0.0121,0.015829999999999997,0.009946746310704066
25,H,26,0.21885,0.9534,0.22777,0.21365,0.008920000000000011,0.005199999999999982,0.007059999999999997,0.004274634778153799
26,H,27,0.23173,0.9473,0.24819,0.22011,0.016460000000000002,0.011619999999999991,0.014039999999999997,0.009552164638874476
27,H,28,0.2349,0.9463,0.24084,0.23019,0.005940000000000001,0.004709999999999992,0.005324999999999996,0.0038718326548277744
28,H,29,0.22185,0.9525,0.22651,0.2185,0.0046599999999999975,0.003349999999999992,0.004004999999999995,0.0027538512513106232
29,H,30,0.2314,0.9479,0.23367,0.22762,0.0022699999999999942,0.0037800000000000056,0.003025,0.003107330665657969
30,H,31,0.23206,0.9473,0.23399,0.22892,0.001930000000000015,0.003139999999999976,0.0025349999999999956,0.0025812217698851676
31,H,32,0.23291,0.9468,0.23482,0.23019,0.001909999999999995,0.00272,0.0023149999999999976,0.0022359628070343024
32,H,33,0.23284,0.9468,0.23486,0.23003,0.0020200000000000218,0.002809999999999979,0.0024150000000000005,0.002309946870502332
33,H,34,0.22944,0.9487,0.23188,0.22614,0.0024399999999999977,0.0032999999999999974,0.0028699999999999976,0.0027127489938283795
34,H,35,0.23349,0.9472,0.26183,0.21394,0.028340000000000004,0.019550000000000012,0.023945000000000008,0.016070982675559058
35,H,36,0.22693,0.9503,0.25717,0.20871,0.030240000000000017,0.018219999999999986,0.02423,0.014977662626531234
36,H,37,0.22857,0.9487,0.24327,0.21935,0.01469999999999999,0.009220000000000006,0.011959999999999998,0.007579256279726574
37,H,38,0.2272,0.9503,0.2567,0.20988,0.02949999999999997,0.017320000000000002,0.023409999999999986,0.01423782199185078
38,H,39,0.22062,0.9546,0.30104,0.19721,0.08041999999999996,0.023410000000000014,0.05191499999999999,0.01924407695318862
39,H,40,0.22164,0.9547,0.30382,0.19881,0.08217999999999998,0.022830000000000017,0.052504999999999996,0.018767290766394544
