,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,C,1,-0.62575,3.8722,-0.62564,-0.62587,0.0001100000000000545,0.00012000000000000899,0.00011500000000003174,9.440882245199444e-05
1,C,2,-0.40238,3.9294,-0.40223,-0.40257,0.000150000000000039,0.00018999999999996797,0.00017000000000000348,0.0001494806355489548
2,C,3,-0.40251,3.9313,-0.40197,-0.40287,0.0005399999999999849,0.00036000000000002697,0.00045000000000000595,0.0002832264673559833
3,C,4,-0.40156,3.9305,-0.402,-0.40136,-0.00044000000000005146,-0.00019999999999997797,-0.0003200000000000147,-0.00015734803741996163
4,C,5,-0.40567,3.9284,-0.40199,-0.40956,0.003679999999999961,0.0038900000000000046,0.003784999999999983,0.0030604193278185943
5,C,6,-0.41582,3.9244,-0.42029,-0.4127,-0.004469999999999974,-0.0031200000000000117,-0.003794999999999993,-0.002454629383751681
6,C,7,-0.42033,3.9213,-0.41213,-0.42239,0.008199999999999985,0.0020600000000000063,0.005129999999999996,0.0016206847854257883
7,C,8,-0.21762,3.8603,-0.23691,-0.21019,-0.01929,-0.00743000000000002,-0.01336000000000001,-0.005845479590152234
8,N,9,-0.37224,3.4562,-0.19135,-0.38317,0.18089000000000002,0.010929999999999995,0.09591000000000001,0.008599070245001846
9,C,10,-0.05475,3.9049,-0.01691,-0.10024,0.03784,0.045489999999999996,0.041664999999999994,0.03578881111117421
10,C,11,-0.01614,4.0096,0.15941,-0.15002,0.17554999999999998,0.13388,0.154715,0.10532877624893391
11,C,12,-0.6526,3.8605,-0.67575,-0.63988,-0.023150000000000004,-0.012719999999999954,-0.01793499999999998,-0.010007335179910625
12,C,13,-0.44109,3.9089,-0.49914,-0.42313,-0.05804999999999999,-0.017959999999999976,-0.03800499999999998,-0.014129853760314092
13,C,14,-0.28008,3.9599,-0.07211,-0.37406,0.20797,0.09398000000000001,0.150975,0.07393784278364812
14,C,15,0.32391,3.993,0.30347,0.25473,-0.020439999999999958,0.06917999999999996,0.024370000000000003,0.05442668614357069
15,N,16,-0.46925,2.9848,-0.34032,-0.64694,0.12893,0.17768999999999996,0.15330999999999997,0.13979586384578027
16,C,17,0.10203,3.9012,0.07944,-0.16975,-0.02259,0.27178,0.12459500000000001,0.21382024805000943
17,H,18,0.21484,0.9546,0.21537,0.21438,0.0005300000000000027,0.00046000000000001595,0.0004950000000000093,0.00036190048606596413
18,H,19,0.20763,0.9584,0.20748,0.2077,-0.00015000000000001124,-6.999999999998674e-05,-0.00010999999999999899,-5.50718130969822e-05
19,H,20,0.20782,0.9582,0.20817,0.20759,0.0003499999999999892,0.00023000000000000798,0.0002899999999999986,0.00018095024303298207
20,H,21,0.20004,0.9622,0.20018,0.19965,0.00014000000000000123,0.00039000000000000146,0.00026500000000000135,0.0003068286729689601
21,H,22,0.20028,0.9618,0.20113,0.19955,0.0008499999999999897,0.0007300000000000084,0.000789999999999999,0.0005743203365829298
22,H,23,0.1999,0.9621,0.20113,0.19903,0.0012300000000000089,0.0008699999999999819,0.0010499999999999954,0.0006844639627768942
23,H,24,0.20015,0.9628,0.19968,0.20078,-0.0004699999999999982,-0.0006299999999999917,-0.0005499999999999949,-0.0004956463178729272
24,H,25,0.20028,0.9624,0.20103,0.19946,0.0007499999999999729,0.0008200000000000152,0.000784999999999994,0.0006451269534219257
25,H,26,0.20114,0.9616,0.20438,0.19857,0.003239999999999993,0.0025700000000000167,0.002905000000000005,0.0020219222808467428
26,H,27,0.20377,0.9602,0.20971,0.19919,0.005940000000000001,0.004580000000000001,0.005260000000000001,0.003603270056917519
27,H,28,0.20509,0.9609,0.19452,0.21357,-0.010569999999999996,-0.008480000000000015,-0.009525000000000006,-0.00667155678660712
28,H,29,0.20573,0.9598,0.21038,0.20279,0.004650000000000015,0.002939999999999998,0.0037950000000000067,0.0023130161500736894
29,H,30,0.21442,0.9554,0.22313,0.20749,0.008709999999999996,0.006929999999999992,0.007819999999999994,0.005452109496602265
30,H,31,0.22537,0.9504,0.24474,0.2158,0.019370000000000026,0.009569999999999995,0.01447000000000001,0.007529103590545989
31,H,32,0.21113,0.9571,0.22221,0.20571,0.011079999999999979,0.005420000000000008,0.008249999999999993,0.004264131814081436
32,H,33,0.22042,0.9531,0.24428,0.20672,0.023859999999999992,0.013700000000000018,0.018780000000000005,0.010778340563268573
33,H,34,0.22354,0.9516,0.25164,0.20323,0.028099999999999986,0.020309999999999995,0.02420499999999999,0.01597869319999886
34,H,35,0.23532,0.9465,0.26659,0.21097,0.03126999999999999,0.02435000000000001,0.02781,0.019157123555882446
35,H,36,0.22992,0.9481,0.24587,0.2182,0.015949999999999992,0.011720000000000008,0.013835,0.009220594992810773
36,H,37,0.22607,0.9508,0.25994,0.204,0.03387000000000001,0.022070000000000006,0.02797000000000001,0.017363355929294683
37,H,38,0.22732,0.9505,0.25957,0.20526,0.03225000000000003,0.022059999999999996,0.027155000000000012,0.017355488527423676
38,H,39,0.22333,0.9533,0.30403,0.198,0.08070000000000002,0.02532999999999999,0.05301500000000001,0.019928128939240328
39,H,40,0.22177,0.9539,0.30536,0.19642,0.08359000000000003,0.025349999999999984,0.054470000000000005,0.01994386374298232
40,H,41,0.24656,0.9405,0.2759,0.20592,0.029339999999999977,0.04064000000000001,0.03498999999999999,0.031973121203739734
