,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,H,1,0.23749,0.9445,0.26119,0.21891,0.02369999999999997,0.018580000000000013,0.021139999999999992,0.01649751229077907
1,C,2,-0.21308,3.956,-0.07037,-0.32286,0.14271,0.10977999999999999,0.126245,0.09747561352431243
2,C,3,-0.05325,3.8962,-0.02415,-0.07121,0.029099999999999997,0.017959999999999997,0.023529999999999995,0.0159470032692353
3,N,4,-0.36607,3.4847,-0.2154,-0.38285,0.15067,0.016780000000000017,0.08372500000000001,0.01489926029274881
4,C,5,0.10041,3.9588,0.09032,0.11447,-0.010090000000000002,-0.014060000000000003,-0.012075000000000002,-0.012484123940169732
5,C,6,-0.22015,3.9508,-0.18084,-0.23902,0.03931000000000001,0.018869999999999998,0.029090000000000005,0.016755008446017267
6,C,7,-0.2882,3.9492,-0.27458,-0.29218,0.013620000000000021,0.0039799999999999836,0.008800000000000002,0.003533912751200236
7,C,8,0.28081,3.93,0.32809,0.25898,0.04727999999999999,0.021830000000000016,0.034555,0.019383245065000384
8,O,9,-0.68157,1.9199,-0.65227,-0.68964,0.029299999999999993,0.008070000000000022,0.018685000000000007,0.007165496457835703
9,C,10,-0.27501,3.9511,-0.26179,-0.27962,0.013219999999999954,0.004610000000000003,0.008914999999999978,0.004093300950510846
10,C,11,-0.21999,3.9499,-0.18199,-0.23929,0.03799999999999998,0.01930000000000001,0.028649999999999995,0.017136813089991175
11,C,12,0.11662,3.8902,0.09253,-0.12749,-0.02409,0.24411,0.11001,0.2167496084662043
12,C,13,-0.22383,3.9942,-0.05556,-0.22514,0.16827,0.0013100000000000056,0.08479,0.0011631722874553638
13,C,14,0.3582,3.856,0.37187,0.15472,0.01366999999999996,0.20348000000000002,0.10857499999999999,0.18067350919955455
14,O,15,-0.68506,1.8884,-0.57665,-0.84976,0.10841,0.16469999999999996,0.13655499999999998,0.14624005781976912
15,C,16,-0.47177,3.9116,-0.51524,-0.46395,-0.04347000000000001,-0.00782000000000005,-0.02564500000000003,-0.006943517013664857
16,H,17,0.24405,0.9415,0.26675,0.22568,0.022699999999999998,0.018369999999999997,0.020534999999999998,0.016311049557675525
17,H,18,0.24811,0.9395,0.26049,0.24223,0.012380000000000002,0.005879999999999996,0.00913,0.005220956526898859
18,H,19,0.24639,0.9405,0.25806,0.24083,0.011670000000000014,0.005560000000000009,0.008615000000000012,0.004936822838360158
19,H,20,0.51645,0.7349,0.52312,0.51401,0.006670000000000065,0.0024399999999999977,0.004555000000000031,0.0021665193751076893
20,H,21,0.2467,0.9403,0.25836,0.24136,0.011659999999999976,0.005340000000000011,0.008499999999999994,0.0047414809274897935
21,H,22,0.24827,0.9394,0.26055,0.24209,0.012280000000000013,0.006179999999999991,0.009230000000000002,0.005487331859903899
22,H,23,0.24815,0.9404,0.27166,0.20985,0.023510000000000003,0.0383,0.030905000000000002,0.03400725084697729
23,H,24,0.14289,0.9833,0.1661,0.09936,0.02321000000000001,0.043529999999999985,0.03337,0.03865106081903187
24,H,25,0.23166,0.9487,0.2998,0.21019,0.06814,0.021470000000000017,0.04480500000000001,0.019063594665394333
25,H,26,0.23182,0.9486,0.29996,0.21035,0.06814,0.02146999999999999,0.044805,0.019063594665394305
