,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,H,1,0.23332,0.9465,0.26152,0.2137,0.028199999999999975,0.01962,0.023909999999999987,0.01670905801634875
1,C,2,-0.23442,3.9567,-0.06155,-0.35414,0.17287,0.11972000000000002,0.146295,0.10195761598966732
2,C,3,-0.04592,3.9057,-0.01261,-0.06427,0.033310000000000006,0.01834999999999999,0.02583,0.015627482905198747
3,N,4,-0.37039,3.467,-0.19663,-0.39359,0.17376,0.0232,0.09848,0.019757907542267635
4,C,5,-0.21192,3.8567,-0.23071,-0.20389,-0.01879,-0.00803000000000001,-0.013410000000000005,-0.0068386205846728155
5,C,6,-0.45243,3.9126,-0.44279,-0.45683,0.009639999999999982,0.004400000000000015,0.0070199999999999985,0.0037471893614645646
6,C,7,-0.00613,4.0159,-0.02009,0.00235,-0.01396,-0.00848,-0.01122,-0.007221855860277136
7,C,8,-0.23723,3.9578,-0.23117,-0.24048,0.00606000000000001,0.003250000000000003,0.004655000000000006,0.0027678103238090463
8,C,9,-0.19571,3.9577,-0.19342,-0.19827,0.0022899999999999865,0.0025600000000000067,0.0024249999999999966,0.002180182901215745
9,C,10,-0.18227,4.0098,-0.17467,-0.18653,0.007599999999999996,0.004260000000000014,0.005930000000000005,0.0036279606090543278
10,C,11,0.72917,3.8904,0.72844,0.72952,-0.0007300000000000084,-0.00034999999999996145,-0.0005399999999999849,-0.0002980718810255565
11,O,12,-0.81766,1.7437,-0.81549,-0.81904,0.0021700000000000053,0.0013799999999999368,0.001774999999999971,0.0011752548451865557
12,O,13,-0.81758,1.7439,-0.81511,-0.81924,0.0024699999999999722,0.0016599999999999948,0.0020649999999999835,0.0014137123500070766
13,C,14,-0.19589,3.9579,-0.1943,-0.19751,0.001590000000000008,0.0016199999999999826,0.0016049999999999953,0.0013796469921755702
14,C,15,-0.23604,3.9582,-0.23425,-0.23621,0.001789999999999986,0.00017000000000000348,0.0009799999999999948,0.00014477777078386066
15,C,16,0.11644,3.8954,0.09359,-0.14362,-0.022849999999999995,0.26006,0.118605,0.22147592394147078
16,C,17,-0.24633,3.9838,-0.03352,-0.25072,0.21281,0.004390000000000005,0.1086,0.003738673022006682
17,C,18,0.54143,3.8967,0.54395,0.35241,0.0025200000000000777,0.18901999999999997,0.09577000000000002,0.16097584843273396
18,C,19,-0.73643,3.8476,-0.73964,-0.71674,-0.003209999999999935,-0.019689999999999985,-0.01144999999999996,-0.016768672392553856
19,O,20,-0.70226,1.873,-0.58906,-0.86392,0.11319999999999997,0.16166000000000003,0.13743,0.13767514367599082
20,C,21,-0.46479,3.9117,-0.52364,-0.45389,-0.05885000000000001,-0.010899999999999965,-0.03487499999999999,-0.00928281000908261
21,H,22,0.2382,0.9446,0.26665,0.21858,0.028450000000000003,0.01962,0.024035,0.01670905801634875
22,H,23,0.22732,0.9498,0.24837,0.21505,0.021050000000000013,0.012270000000000003,0.016660000000000008,0.010449548514811379
23,H,24,0.22947,0.9488,0.25745,0.21118,0.027980000000000005,0.01829,0.023135000000000003,0.015576384868451513
24,H,25,0.24101,0.9432,0.25897,0.23273,0.017959999999999976,0.00828000000000001,0.013119999999999993,0.007051529071119665
25,H,26,0.22989,0.9485,0.23985,0.22548,0.009959999999999997,0.004409999999999997,0.007184999999999997,0.0037557057009224236
26,H,27,0.23194,0.9475,0.23461,0.23028,0.0026700000000000057,0.0016599999999999948,0.0021650000000000003,0.0014137123500070766
27,H,28,0.23829,0.9447,0.24031,0.23691,0.002019999999999994,0.0013799999999999923,0.0016999999999999932,0.001175254845186603
28,H,29,0.23838,0.9447,0.24035,0.23719,0.0019699999999999995,0.0011899999999999966,0.001579999999999998,0.0010134443954870009
29,H,30,0.23281,0.9473,0.23539,0.2316,0.002579999999999999,0.0012099999999999889,0.001894999999999994,0.0010304770744027423
30,H,31,0.24186,0.9441,0.2702,0.20754,0.028340000000000004,0.03431999999999999,0.03133,0.029228077019423496
31,H,32,0.23699,0.9451,0.24975,0.21684,0.012759999999999994,0.02015,0.016454999999999997,0.017160424007616075
32,H,33,0.25013,0.9384,0.26237,0.21764,0.012239999999999973,0.03249000000000002,0.022364999999999996,0.02766958689863258
33,H,34,0.25045,0.9382,0.26263,0.21703,0.012179999999999969,0.033420000000000005,0.022799999999999987,0.02846160646821485
34,H,35,0.22376,0.9522,0.30714,0.20229,0.08338000000000004,0.02146999999999999,0.05242500000000001,0.01828458081605543
35,H,36,0.22251,0.9527,0.3071,0.20054,0.08458999999999997,0.021970000000000017,0.053279999999999994,0.018710397788949153
