,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,C,1,-0.73523,3.8489,-0.73876,-0.7154,-0.003529999999999922,-0.019830000000000014,-0.011679999999999968,-0.016398811568130067
1,C,2,0.53327,3.9024,0.53812,0.34132,0.004850000000000021,0.19195,0.09840000000000002,0.1587368573122826
2,O,3,-0.71655,1.8565,-0.59323,-0.87599,0.12331999999999999,0.15944000000000003,0.14138,0.13185206840255453
3,C,4,-0.26207,3.9749,-0.03312,-0.25744,0.22895000000000004,-0.004630000000000023,0.11216000000000001,-0.0038288702753627095
4,C,5,0.11941,3.8919,0.09405,-0.1433,-0.025360000000000008,0.26271,0.118675,0.21725324190940223
5,N,6,-0.34268,3.4921,-0.18018,-0.37848,0.16249999999999998,0.0358,0.09914999999999999,0.02960551962375471
6,C,7,-0.42437,3.7959,-0.44244,-0.42053,-0.018069999999999975,-0.00384000000000001,-0.010954999999999993,-0.0031755641160675528
7,C,8,-0.07055,3.9042,-0.02582,-0.0853,0.044730000000000006,0.01475,0.029740000000000003,0.012197804872915698
8,C,9,0.00964,4.0091,0.15224,-0.1015,0.14259999999999998,0.11114,0.12686999999999998,0.09190942600514242
9,C,10,-0.65339,3.8595,-0.67198,-0.64317,-0.018589999999999995,-0.010220000000000007,-0.014405000000000001,-0.008451631579742273
10,C,11,-0.46051,3.9132,-0.52038,-0.44764,-0.05986999999999998,-0.012869999999999993,-0.036369999999999986,-0.010643101607757624
11,H,12,0.23589,0.9457,0.2491,0.21591,0.01321,0.019979999999999998,0.016595,0.01652285704141394
12,H,13,0.24837,0.9392,0.26142,0.21548,0.013049999999999978,0.03289,0.02296999999999999,0.02719903744204728
13,H,14,0.24845,0.9392,0.26153,0.21544,0.01307999999999998,0.03301000000000001,0.023044999999999996,0.027298273820674398
14,H,15,0.2401,0.9447,0.26774,0.20599,0.02763999999999997,0.03411,0.030874999999999986,0.028207940624756237
15,H,16,0.21826,0.9539,0.2547,0.2021,0.03643999999999997,0.016160000000000008,0.02629999999999999,0.013363832321784256
16,H,17,0.2183,0.9539,0.2547,0.20216,0.03639999999999999,0.016139999999999988,0.026269999999999988,0.013347292925346388
17,H,18,0.23296,0.9464,0.25001,0.22284,0.01705000000000001,0.01011999999999999,0.013585,0.008368934597553
18,H,19,0.23306,0.9472,0.25998,0.21269,0.02692,0.02037,0.023645,0.01684537527195205
19,H,20,0.22965,0.9482,0.24403,0.22003,0.014380000000000004,0.00961999999999999,0.011999999999999997,0.007955449686606705
20,H,21,0.2277,0.9501,0.2561,0.20924,0.02839999999999998,0.018460000000000004,0.023429999999999992,0.01526586291213721
21,H,22,0.22767,0.9501,0.25603,0.20925,0.02835999999999997,0.01842000000000002,0.023389999999999994,0.015232784119261518
22,H,23,0.2213,0.9541,0.3031,0.19814,0.08179999999999998,0.023159999999999986,0.052479999999999985,0.019152621075032367
23,H,24,0.22131,0.9541,0.30307,0.19816,0.08176,0.023150000000000004,0.052455,0.019144351376813456
