,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,C,1,-0.2944,3.7561,-0.2955,-0.29049,-0.0010999999999999899,-0.003909999999999969,-0.0025049999999999795,-0.0031290066671526783
1,O,2,-0.49241,2.1765,-0.46419,-0.53449,0.028220000000000023,0.042080000000000006,0.035150000000000015,0.03367483390122398
2,C,3,0.74,3.8566,0.7368,0.59303,-0.0031999999999999806,0.14697000000000005,0.07188500000000003,0.1176138388417987
3,O,4,-0.70421,1.8905,-0.63204,-0.83712,0.07216999999999996,0.13290999999999997,0.10253999999999996,0.10636221895940298
4,C,5,-0.25258,3.9776,-0.05001,-0.29394,0.20257000000000003,0.04135999999999995,0.12196499999999999,0.033098648530290445
5,C,6,0.09835,3.9006,0.07266,-0.16377,-0.025690000000000004,0.26212,0.118215,0.2097634853181756
6,N,7,-0.36781,3.4629,-0.19642,-0.38827,0.17139000000000001,0.020459999999999978,0.095925,0.016373267624026657
7,C,8,-0.2114,3.8584,-0.22976,-0.20374,-0.018359999999999987,-0.00766,-0.013009999999999994,-0.00612997214076463
8,C,9,-0.45061,3.9137,-0.44159,-0.45526,0.009020000000000028,0.0046499999999999875,0.006835000000000008,0.00372119718727878
9,C,10,-0.01935,4.0157,-0.03214,-0.01142,-0.012790000000000003,-0.00793,-0.010360000000000001,-0.006346041654864689
10,C,11,-0.23047,3.9588,-0.229,-0.23087,0.001469999999999999,0.0003999999999999837,0.0009349999999999914,0.0003201029838519259
11,C,12,-0.22802,3.9577,-0.22606,-0.22991,0.0019599999999999895,0.0018900000000000028,0.0019249999999999962,0.0015124865987004136
12,C,13,-0.24242,3.9576,-0.23426,-0.24699,0.00816,0.004569999999999991,0.006364999999999996,0.0036571765905083946
13,C,14,-0.22763,3.9576,-0.22469,-0.23077,0.002939999999999998,0.003140000000000004,0.003040000000000001,0.0025128084232377236
14,C,15,-0.23293,3.9583,-0.2266,-0.23631,0.006330000000000002,0.003379999999999994,0.004854999999999998,0.002704870213548879
15,C,16,-0.05619,3.9049,-0.00809,-0.07985,0.0481,0.023660000000000007,0.03588,0.01893409149484219
16,C,17,-0.01495,4.0087,0.15683,-0.12988,0.17178,0.11492999999999999,0.143355,0.09197358983525834
17,C,18,-0.65076,3.8611,-0.67372,-0.64014,-0.02295999999999998,-0.010619999999999963,-0.01678999999999997,-0.008498734221268948
18,C,19,-0.45236,3.9165,-0.51091,-0.43814,-0.05854999999999999,-0.01422000000000001,-0.036385,-0.011379661075936437
19,H,20,0.21028,0.9565,0.21637,0.19976,0.006090000000000012,0.010520000000000002,0.008305000000000007,0.008418708475305995
20,H,21,0.19894,0.9622,0.20705,0.18623,0.008110000000000006,0.012709999999999999,0.010410000000000003,0.010171272311895359
21,H,22,0.19899,0.9622,0.20709,0.18616,0.008099999999999996,0.012830000000000008,0.010465000000000002,0.010267303207050948
22,H,23,0.2453,0.9413,0.27321,0.20874,0.027910000000000018,0.03655999999999998,0.032235,0.029257412724067202
23,H,24,0.22818,0.9494,0.25579,0.20828,0.027610000000000023,0.0199,0.023755000000000012,0.015925123446633962
24,H,25,0.22586,0.9505,0.24735,0.21307,0.02148999999999998,0.012789999999999996,0.01713999999999999,0.010235292908665743
25,H,26,0.2286,0.9491,0.23879,0.22392,0.010190000000000005,0.00467999999999999,0.007434999999999997,0.0037452049110676773
26,H,27,0.2392,0.9441,0.25773,0.23052,0.01853000000000002,0.008679999999999993,0.013605000000000006,0.006946234749587069
27,H,28,0.23217,0.9476,0.23514,0.23069,0.0029700000000000004,0.0014799999999999813,0.002224999999999991,0.001184381040252159
28,H,29,0.23349,0.9465,0.23562,0.23217,0.002129999999999993,0.0013200000000000156,0.0017250000000000043,0.001056339846711411
29,H,30,0.23349,0.9463,0.23546,0.23214,0.0019699999999999995,0.00134999999999999,0.0016599999999999948,0.0010803475705002858
30,H,31,0.23323,0.9465,0.23539,0.23175,0.0021599999999999953,0.0014799999999999813,0.0018199999999999883,0.001184381040252159
31,H,32,0.23154,0.9477,0.23438,0.22979,0.002840000000000009,0.0017500000000000016,0.0022950000000000054,0.001400450554352234
32,H,33,0.23319,0.9474,0.26369,0.21198,0.03049999999999997,0.021210000000000007,0.02585499999999999,0.016973460718749066
33,H,34,0.22483,0.9514,0.25847,0.20556,0.033639999999999975,0.01927000000000001,0.026454999999999992,0.015420961247067164
34,H,35,0.22571,0.951,0.2579,0.207,0.032190000000000024,0.018710000000000004,0.025450000000000014,0.014972817069674446
35,H,36,0.22837,0.9488,0.24408,0.21834,0.015710000000000002,0.010029999999999983,0.012869999999999993,0.008026582320087355
36,H,37,0.21995,0.9548,0.30199,0.19694,0.08203999999999997,0.023010000000000003,0.05252499999999999,0.01841392414608279
37,H,38,0.21883,0.9553,0.30318,0.19529,0.08435000000000001,0.023540000000000005,0.05394500000000001,0.01883806059968661
