,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,H,1,0.23639,0.945,0.2647,0.21181,0.028310000000000002,0.02457999999999999,0.026444999999999996,0.019926604738504387
1,C,2,-0.24426,3.9542,-0.06175,-0.4017,0.18251,0.15744,0.169975,0.12763403783686458
2,C,3,-0.04526,3.9083,-0.01521,-0.10994,0.03005,0.06467999999999999,0.047365,0.052435020117431404
3,N,4,-0.36996,3.4544,-0.17679,-0.3765,0.19317,0.00653999999999999,0.099855,0.0053018712363636505
4,C,5,-0.21506,3.8592,-0.23438,-0.20903,-0.019320000000000004,-0.006030000000000008,-0.012675000000000006,-0.004888422561968334
5,C,6,-0.41581,3.9229,-0.40614,-0.41551,0.009670000000000012,-0.00030000000000002247,0.004684999999999995,-0.00024320510258550715
6,C,7,-0.41066,3.9251,-0.40891,-0.41101,0.0017500000000000293,0.00034999999999996145,0.0010499999999999954,0.00028373928634970586
7,C,8,-0.38898,3.9255,-0.38882,-0.38895,0.00015999999999999348,-2.999999999997449e-05,6.50000000000095e-05,-2.4320510258528214e-05
8,C,9,-0.43362,3.9203,-0.4328,-0.4339,0.0008199999999999874,0.00028000000000000247,0.0005499999999999949,0.00022699142907979167
9,C,10,-0.0117,4.0162,-0.0128,-0.01123,-0.0011000000000000003,-0.00046999999999999993,-0.0007850000000000001,-0.0003810213273839326
10,C,11,-0.23808,3.9591,-0.23759,-0.23819,0.0004900000000000182,0.00010999999999999899,0.0003000000000000086,8.917520428134512e-05
11,C,12,-0.22776,3.958,-0.22761,-0.22782,0.00014999999999998348,6.0000000000004494e-05,0.00010499999999999399,4.864102051710143e-05
12,C,13,-0.24729,3.9576,-0.24656,-0.24758,0.0007300000000000084,0.0002899999999999847,0.0005099999999999966,0.0002350982658326269
13,C,14,-0.22901,3.9581,-0.22887,-0.22908,0.00014000000000000123,7.00000000000145e-05,0.00010500000000000786,5.6747857269959167e-05
14,C,15,-0.2373,3.9593,-0.23689,-0.23743,0.00041000000000002146,0.00012999999999999123,0.00027000000000000635,0.0001053888777870381
15,C,16,0.10471,3.9006,0.08873,-0.16563,-0.015979999999999994,0.27034,0.12718000000000002,0.21916022477653693
16,C,17,-0.27736,3.9626,-0.061,-0.37508,0.21636,0.09772000000000003,0.15704,0.07922000874884662
17,C,18,0.32347,3.993,0.3014,0.2601,-0.02206999999999998,0.06336999999999998,0.02065,0.0513730245028081
18,N,19,-0.46635,2.9858,-0.33218,-0.63958,0.13417,0.17323000000000005,0.15370000000000003,0.1404347330696142
19,C,20,-0.44214,3.9078,-0.49673,-0.42707,-0.05459000000000003,-0.015069999999999972,-0.03483,-0.012217002986544372
20,H,21,0.23814,0.9445,0.26687,0.21317,0.028730000000000006,0.024969999999999992,0.02685,0.02024277137186552
21,H,22,0.2194,0.9538,0.24697,0.20607,0.027569999999999983,0.013330000000000009,0.020449999999999996,0.010806413391548565
22,H,23,0.22271,0.9521,0.24719,0.20711,0.024480000000000002,0.015600000000000003,0.020040000000000002,0.012646665334445426
23,H,24,0.21123,0.9571,0.222,0.20621,0.010770000000000002,0.005019999999999997,0.007895,0.004069632049930512
24,H,25,0.21147,0.9571,0.22221,0.2062,0.01074,0.005269999999999997,0.008004999999999998,0.004272302968751753
25,H,26,0.20579,0.9598,0.21079,0.2027,0.0050000000000000044,0.0030900000000000094,0.004045000000000007,0.0025050125566305438
26,H,27,0.2093,0.9583,0.21418,0.20692,0.0048799999999999955,0.002380000000000021,0.0036300000000000082,0.0019294271471782293
27,H,28,0.20607,0.9594,0.20824,0.20526,0.0021700000000000053,0.0008100000000000052,0.0014900000000000052,0.0006566537769808243
28,H,29,0.21181,0.9567,0.21405,0.2108,0.002239999999999992,0.0010100000000000109,0.0016250000000000014,0.0008187905120378216
29,H,30,0.22765,0.9496,0.22957,0.22687,0.001920000000000005,0.0007800000000000029,0.001350000000000004,0.0006323332667222736
30,H,31,0.21878,0.9539,0.21987,0.21828,0.0010900000000000076,0.0005000000000000004,0.000795000000000004,0.0004053418376424819
31,H,32,0.22999,0.9484,0.23017,0.22992,0.00018000000000001348,6.999999999998674e-05,0.0001250000000000001,5.674785726993667e-05
32,H,33,0.2323,0.947,0.23251,0.23218,0.00020999999999998797,0.00012000000000000899,0.00016499999999999848,9.728204103420286e-05
33,H,34,0.23273,0.9467,0.23295,0.23259,0.00021999999999999797,0.00014000000000000123,0.0001799999999999996,0.00011349571453989584
34,H,35,0.23237,0.9469,0.23257,0.23224,0.00020000000000000573,0.00012999999999999123,0.00016499999999999848,0.0001053888777870381
35,H,36,0.22985,0.9485,0.23001,0.22976,0.00015999999999999348,9.000000000000674e-05,0.0001250000000000001,7.296153077565214e-05
36,H,37,0.24668,0.9404,0.27614,0.20611,0.029459999999999986,0.04057000000000002,0.035015000000000004,0.03288943670631097
37,H,38,0.22879,0.9494,0.30265,0.20513,0.07385999999999998,0.023659999999999987,0.048759999999999984,0.019180775757242217
38,H,39,0.22101,0.9538,0.31127,0.19576,0.09025999999999998,0.025250000000000022,0.057755,0.020469762800945337
