,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,H,1,0.2261,0.9498,0.25464,0.20253,0.028539999999999982,0.023570000000000008,0.026054999999999995,0.016342937173770236
1,C,2,-0.26856,3.9559,-0.08169,-0.42286,0.18687000000000004,0.1543,0.17058500000000001,0.10698834136244151
2,C,3,-0.0457,3.9161,-0.02789,-0.1238,0.017809999999999996,0.0781,0.047955,0.05415288049518265
3,N,4,-0.39352,3.4149,-0.18515,-0.38904,0.20836999999999997,-0.004479999999999984,0.101945,-0.0031063368068939487
4,C,5,-0.22178,3.8695,-0.24233,-0.21675,-0.020549999999999985,-0.005030000000000007,-0.012789999999999996,-0.003487695120240321
5,C,6,-0.42129,3.9249,-0.41134,-0.42057,0.009950000000000014,-0.0007199999999999984,0.004615000000000008,-0.0004992327011079567
6,C,7,-0.40477,3.9255,-0.40309,-0.40508,0.0016800000000000148,0.00030999999999997696,0.0009949999999999959,0.00021494741297702142
7,C,8,-0.63333,3.8704,-0.63394,-0.63324,-0.0006099999999999994,-8.999999999992347e-05,-0.00034999999999996145,-6.240408763844166e-05
8,C,9,0.03898,3.9164,0.03195,-0.20883,-0.0070300000000000015,0.24780999999999997,0.12039,0.17182618841883754
9,C,10,-0.23762,3.993,-0.01676,-0.35929,0.22086,0.12167,0.171265,0.08436339269972949
10,C,11,0.71807,3.8955,0.69738,0.64545,-0.020689999999999986,0.07262000000000002,0.025965000000000016,0.05035316493674987
11,O,12,-0.83945,1.7148,-0.79092,-0.93102,0.04853000000000007,0.09156999999999993,0.07005,0.06349269227841065
12,O,13,-0.85143,1.6981,-0.7913,-0.93546,0.06013000000000002,0.08402999999999994,0.07207999999999998,0.05826461649180787
13,C,14,-0.46244,3.9231,-0.52248,-0.44569,-0.06004000000000004,-0.016750000000000043,-0.03839500000000004,-0.011614094088275437
14,H,15,0.22956,0.9486,0.2586,0.20537,0.02904000000000001,0.02418999999999999,0.026615,0.0167728319997243
15,H,16,0.21915,0.9537,0.24424,0.20464,0.02509,0.014510000000000023,0.019800000000000012,0.010060925684828444
16,H,17,0.21356,0.9565,0.24132,0.20095,0.027760000000000007,0.01261000000000001,0.02018500000000001,0.008743506056904658
17,H,18,0.21462,0.9553,0.22549,0.21022,0.01086999999999999,0.004400000000000015,0.007635000000000003,0.0030508665067708637
18,H,19,0.20831,0.9584,0.21947,0.2038,0.011160000000000003,0.004509999999999986,0.007834999999999995,0.0031271381694401154
19,H,20,0.2034,0.9606,0.20876,0.20032,0.005360000000000004,0.0030799999999999994,0.0042200000000000015,0.002135606554739597
20,H,21,0.21134,0.9568,0.22065,0.20815,0.009310000000000013,0.0031899999999999984,0.0062500000000000056,0.002211878217408868
21,H,22,0.20941,0.9575,0.21128,0.20875,0.0018699999999999828,0.0006600000000000217,0.0012650000000000022,0.00045762997601564307
22,H,23,0.21058,0.9567,0.21196,0.21006,0.00138000000000002,0.0005199999999999927,0.0009500000000000064,0.0003605569508001867
23,H,24,0.21736,0.9535,0.22072,0.21568,0.003360000000000002,0.001679999999999987,0.0025199999999999945,0.001164876302585226
24,H,25,0.2334,0.9478,0.26342,0.19764,0.03001999999999999,0.035759999999999986,0.03288999999999999,0.024795224155028564
25,H,26,0.20827,0.96,0.30225,0.18336,0.09398000000000001,0.024910000000000015,0.05944500000000001,0.017272064700832274
26,H,27,0.21778,0.9549,0.29476,0.19474,0.07698000000000002,0.023040000000000005,0.05001000000000001,0.015975446435454656
