,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,H,1,0.22566,0.9501,0.25426,0.20091,0.028599999999999987,0.024749999999999994,0.02667499999999999,0.01698385839242837
1,C,2,-0.26225,3.9567,-0.08271,-0.42832,0.17953999999999998,0.16607,0.172805,0.11395997427194263
2,C,3,-0.04675,3.9152,-0.03136,-0.13293,0.015390000000000001,0.08617999999999999,0.050785,0.05913813803068595
3,N,4,-0.39803,3.4287,-0.1953,-0.39136,0.20273,-0.006670000000000009,0.09802999999999999,-0.004577064059696865
4,C,5,-0.22033,3.8667,-0.24238,-0.21621,-0.022050000000000014,-0.004119999999999985,-0.013085,-0.0028272119829011975
5,C,6,-0.41788,3.9237,-0.41026,-0.4154,0.00761999999999996,-0.0024799999999999822,0.002569999999999989,-0.001701816921746346
6,C,7,-0.41865,3.9267,-0.42091,-0.41834,-0.0022599999999999842,-0.00031000000000003247,-0.0012850000000000084,-0.00021272711521831708
7,C,8,-0.41509,3.9282,-0.4159,-0.41611,-0.0008099999999999774,0.0010199999999999654,0.00010499999999999399,0.0006999408307182365
8,C,9,-0.39852,3.93,-0.39851,-0.39847,1.0000000000010001e-05,-4.999999999999449e-05,-1.9999999999992246e-05,-3.431082503520506e-05
9,C,10,-0.40819,3.9306,-0.40844,-0.40807,-0.000250000000000028,-0.00012000000000000899,-0.00018500000000001848,-8.234598008450738e-05
10,C,11,-0.41605,3.9281,-0.41342,-0.42024,0.0026299999999999657,0.004190000000000027,0.0034099999999999964,0.002875247137950519
11,C,12,-0.62723,3.8731,-0.62712,-0.62764,0.00010999999999994348,0.00041000000000002146,0.00025999999999998247,0.0002813487652887272
12,C,13,0.04927,3.9117,0.03775,-0.18277,-0.011520000000000002,0.23204,0.11026,0.15922967682339717
13,C,14,-0.24904,3.9907,-0.01603,-0.36417,0.23301000000000002,0.11512999999999998,0.17407,0.07900410572607186
14,C,15,0.72222,3.8941,0.69994,0.65119,-0.022279999999999966,0.07102999999999993,0.02437499999999998,0.04874195804501762
15,O,16,-0.85527,1.6954,-0.79218,-0.93671,0.06308999999999998,0.08144000000000007,0.07226500000000002,0.0558854718173482
16,O,17,-0.84389,1.7106,-0.79276,-0.93272,0.05113000000000001,0.08882999999999996,0.06997999999999999,0.060956611757551994
17,C,18,-0.46074,3.9233,-0.5224,-0.44349,-0.06165999999999999,-0.017249999999999988,-0.03945499999999999,-0.01183723463714704
18,H,19,0.23044,0.9483,0.25925,0.20548,0.028809999999999975,0.02496000000000001,0.026884999999999992,0.01712796385757626
19,H,20,0.22243,0.9521,0.2431,0.21178,0.02067000000000002,0.010649999999999993,0.015660000000000007,0.007308205732499477
20,H,21,0.21255,0.9567,0.25004,0.19997,0.037489999999999996,0.01257999999999998,0.025034999999999988,0.00863260357885853
21,H,22,0.21685,0.9546,0.2359,0.20654,0.01905000000000001,0.010309999999999986,0.014679999999999999,0.007074892122260052
22,H,23,0.2143,0.9554,0.22483,0.21014,0.010530000000000012,0.004159999999999997,0.007345000000000004,0.002854660642929373
23,H,24,0.21093,0.9572,0.21914,0.20613,0.008209999999999995,0.004799999999999999,0.006504999999999997,0.0032938392033800474
24,H,25,0.20925,0.9585,0.20934,0.21057,9.000000000000674e-05,-0.0013200000000000156,-0.0006150000000000044,-0.0009058057809295239
25,H,26,0.20692,0.959,0.20763,0.20586,0.0007100000000000162,0.0010600000000000054,0.0008850000000000108,0.0007273894907464311
26,H,27,0.20691,0.9589,0.2097,0.20434,0.002789999999999987,0.0025700000000000167,0.002680000000000002,0.0017635764068097456
27,H,28,0.20446,0.9599,0.206,0.20337,0.0015399999999999858,0.0010900000000000076,0.0013149999999999967,0.0007479759857675579
28,H,29,0.20385,0.9601,0.20517,0.20259,0.0013199999999999878,0.0012600000000000111,0.0012899999999999995,0.0008646327908872703
29,H,30,0.20493,0.9597,0.20636,0.20361,0.0014299999999999868,0.0013199999999999878,0.0013749999999999873,0.000905805780929505
30,H,31,0.2006,0.9618,0.20059,0.20049,-1.0000000000010001e-05,0.00010999999999999899,4.999999999999449e-05,7.548381507745874e-05
31,H,32,0.20997,0.9586,0.20675,0.21205,-0.0032200000000000006,-0.0020799999999999985,-0.0026499999999999996,-0.0014273303214646866
32,H,33,0.19885,0.9625,0.20034,0.19725,0.0014899999999999913,0.0015999999999999903,0.0015449999999999908,0.0010979464011266762
33,H,34,0.21583,0.9554,0.21637,0.21398,0.0005400000000000127,0.0018499999999999905,0.0011950000000000016,0.0012695005263027204
34,H,35,0.20626,0.9589,0.20735,0.20451,0.0010900000000000076,0.0017500000000000016,0.0014200000000000046,0.0012008788762323103
35,H,36,0.20745,0.9586,0.20716,0.20757,-0.0002899999999999847,-0.00012000000000000899,-0.00020499999999999685,-8.234598008450738e-05
36,H,37,0.23551,0.9468,0.26659,0.20082,0.031079999999999997,0.03469,0.032885,0.02380485040942789
37,H,38,0.21185,0.9579,0.29709,0.18769,0.08524000000000001,0.024160000000000015,0.05470000000000001,0.016578990657012918
38,H,39,0.21064,0.9586,0.29906,0.18611,0.08842,0.024529999999999996,0.056475,0.016832890762273452
