,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,C,1,-0.65141,3.8597,-0.67281,-0.63946,-0.021399999999999975,-0.011950000000000016,-0.016674999999999995,-0.009408090704579935
1,C,2,-0.0091,4.0094,0.15524,-0.13841,0.16433999999999999,0.12931,0.14682499999999998,0.10180420159073053
2,C,3,-0.06514,3.9073,-0.02213,-0.1156,0.04301000000000001,0.05045999999999999,0.046735,0.03972654869900442
3,N,4,-0.36849,3.4513,-0.1855,-0.38425,0.18298999999999999,0.015759999999999996,0.09937499999999999,0.012407657699094523
4,C,5,-0.21706,3.8593,-0.23564,-0.21113,-0.018579999999999985,-0.005929999999999991,-0.012254999999999988,-0.004668617395661829
5,C,6,-0.42063,3.9207,-0.41106,-0.41798,0.009570000000000023,-0.0026499999999999857,0.0034600000000000186,-0.00208631300143403
6,C,7,-0.42394,3.9231,-0.42513,-0.4253,-0.0011900000000000244,0.0013600000000000279,8.500000000000174e-05,0.0010707115780944733
7,C,8,-0.39064,3.9251,-0.39013,-0.39209,0.0005100000000000104,0.0014500000000000068,0.0009800000000000086,0.0011415674913507073
8,C,9,-0.4346,3.9196,-0.43453,-0.43437,6.999999999995898e-05,-0.00023000000000000798,-8.00000000000245e-05,-0.00018107622276597967
9,C,10,-0.01125,4.0158,-0.0106,-0.01187,0.0006499999999999995,0.0006200000000000008,0.0006350000000000001,0.0004881185135430593
10,C,11,-0.23747,3.9593,-0.23784,-0.23902,-0.0003700000000000092,0.0015500000000000236,0.0005900000000000072,0.0012202962838576653
11,C,12,-0.22768,3.9583,-0.22879,-0.2326,-0.0011099999999999999,0.004920000000000008,0.001905000000000004,0.0038734565913416978
12,C,13,-0.24845,3.9587,-0.24819,-0.25163,0.0002600000000000102,0.003180000000000016,0.0017200000000000132,0.0025035756017208624
13,C,14,-0.22892,3.9584,-0.22757,-0.23001,0.0013500000000000179,0.0010899999999999799,0.0012199999999999989,0.0008581438383256842
14,C,15,-0.23923,3.959,-0.23854,-0.2452,0.0006899999999999962,0.005970000000000003,0.0033299999999999996,0.004700108912664616
15,C,16,0.10505,3.8997,0.08231,-0.15496,-0.02274000000000001,0.26000999999999996,0.11863499999999999,0.20470273339730755
16,C,17,-0.28549,3.96,-0.07057,-0.37365,0.21492000000000003,0.08815999999999996,0.15154,0.06940730347412265
17,C,18,0.32776,3.9933,0.30578,0.25958,-0.02198,0.06818000000000002,0.02310000000000001,0.05367729073123508
18,N,19,-0.47355,2.9843,-0.34038,-0.65033,0.13317,0.17677999999999994,0.15497499999999997,0.13917675939377724
19,C,20,-0.44247,3.9077,-0.49912,-0.42555,-0.056650000000000034,-0.01691999999999999,-0.03678500000000001,-0.013320911692175079
20,H,21,0.22967,0.9482,0.24529,0.21801,0.015619999999999995,0.011660000000000004,0.01364,0.009179777206309785
21,H,22,0.2257,0.9511,0.25924,0.20367,0.033540000000000014,0.022030000000000022,0.027785000000000018,0.01734395298927999
22,H,23,0.22905,0.9494,0.25871,0.20837,0.029659999999999992,0.020680000000000004,0.025169999999999998,0.01628111429043622
23,H,24,0.23449,0.9467,0.26399,0.21048,0.0295,0.024010000000000004,0.026755,0.018902783080917487
24,H,25,0.2239,0.9513,0.24425,0.21004,0.020350000000000007,0.013859999999999983,0.017104999999999995,0.010911810641462558
25,H,26,0.22068,0.9529,0.2526,0.20637,0.031920000000000004,0.01430999999999999,0.023114999999999997,0.011266090207743815
26,H,27,0.22299,0.9517,0.24127,0.20867,0.01828000000000002,0.01432,0.01630000000000001,0.011273963086994517
27,H,28,0.21154,0.957,0.22143,0.20597,0.009889999999999982,0.005570000000000019,0.007730000000000001,0.0043851937426368495
28,H,29,0.21477,0.9568,0.21103,0.2205,-0.0037399999999999933,-0.005730000000000013,-0.004735000000000003,-0.004511159810647956
29,H,30,0.20837,0.9584,0.21449,0.20369,0.0061199999999999866,0.00467999999999999,0.005399999999999988,0.003684507489325016
30,H,31,0.21271,0.9562,0.21601,0.20942,0.0032999999999999974,0.003290000000000015,0.0032950000000000063,0.002590177273478501
31,H,32,0.20555,0.9597,0.20771,0.20344,0.0021599999999999953,0.0021100000000000008,0.002134999999999998,0.0016611775218965392
32,H,33,0.21861,0.9539,0.21979,0.21759,0.0011800000000000144,0.0010199999999999931,0.0011000000000000038,0.0008030336835708332
33,H,34,0.22795,0.9494,0.22984,0.22593,0.001889999999999975,0.0020200000000000218,0.0019549999999999984,0.0015903216086403053
34,H,35,0.23032,0.9484,0.231,0.22909,0.0006800000000000139,0.0012300000000000089,0.0009550000000000114,0.00096836414783543
35,H,36,0.23349,0.9471,0.23415,0.2322,0.0006599999999999939,0.0012900000000000134,0.0009750000000000036,0.0010156014233396004
36,H,37,0.23318,0.9467,0.23393,0.23202,0.0007500000000000007,0.0011599999999999944,0.0009549999999999975,0.0009132539930805571
37,H,38,0.23222,0.9471,0.23298,0.23102,0.0007599999999999829,0.0012000000000000066,0.0009799999999999948,0.0009447455100833447
38,H,39,0.2299,0.9485,0.23074,0.22857,0.0008400000000000074,0.0013299999999999979,0.0010850000000000026,0.0010470929403423662
39,H,40,0.24681,0.9404,0.27615,0.20652,0.029340000000000005,0.04028999999999999,0.034815,0.03171983050104812
40,H,41,0.21908,0.9555,0.30937,0.19352,0.09028999999999998,0.02556,0.05792499999999999,0.02012307936477513
41,H,42,0.23174,0.9487,0.30125,0.20877,0.06951000000000002,0.02296999999999999,0.04624,0.01808400363884525
