,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,O,1,-0.76664,1.7887,-0.69075,-0.87111,0.07589000000000001,0.10447000000000006,0.09018000000000004,0.08170779248283934
1,N,2,-0.37334,3.4506,-0.18001,-0.37998,0.19333,0.006639999999999979,0.09998499999999999,0.005193258754532892
2,N,3,-0.7997,3.0859,-0.76367,-0.85875,0.036030000000000006,0.05905000000000005,0.04754000000000003,0.04618402552035669
3,C,4,-0.47157,3.9124,-0.5321,-0.45567,-0.06053000000000003,-0.01589999999999997,-0.038215,-0.012435664788715824
4,C,5,-0.24103,3.9797,-0.01133,-0.31451,0.2297,0.07348000000000002,0.15159,0.05746997790407804
5,C,6,0.08853,3.902,0.07,-0.17318,-0.01852999999999999,0.26171,0.12159,0.20468791395313363
6,C,7,-0.24122,3.9558,-0.06376,-0.39082,0.17746,0.1496,0.16353,0.11700474543345227
7,C,8,-0.0456,3.9099,-0.01789,-0.10467,0.027710000000000002,0.05907,0.04339,0.04619966786600284
8,C,9,-0.42368,3.7999,-0.44458,-0.42041,-0.020899999999999974,-0.003269999999999995,-0.012084999999999985,-0.0025575235131509917
9,C,10,0.61756,3.9069,0.60123,0.51829,-0.016329999999999956,0.09926999999999997,0.04147000000000001,0.07764078261483157
10,H,11,0.22152,0.9534,0.30295,0.1986,0.08143,0.022919999999999996,0.052175,0.01792612811052624
11,H,12,0.21879,0.9551,0.30742,0.19485,0.08863000000000001,0.023940000000000017,0.056285000000000016,0.01872388773848161
12,H,13,0.24127,0.9438,0.27099,0.20516,0.029719999999999996,0.03611,0.032915,0.028242255064184235
13,H,14,0.23242,0.9469,0.2609,0.20926,0.028480000000000033,0.023159999999999986,0.02582000000000001,0.018113836258280433
14,H,15,0.2352,0.9458,0.26354,0.21193,0.028340000000000004,0.023269999999999985,0.025804999999999995,0.018199869159334442
15,H,16,0.2081,0.9589,0.25674,0.19219,0.04864000000000002,0.015910000000000007,0.03227500000000001,0.012443485961538946
16,H,17,0.22142,0.9521,0.25325,0.20938,0.03182999999999997,0.012039999999999995,0.021934999999999982,0.009416692079002437
17,H,18,0.23,0.9479,0.25089,0.21765,0.020889999999999992,0.01235,0.016619999999999996,0.009659148436518284
18,H,19,0.42463,0.8215,0.43698,0.40403,0.012349999999999972,0.020600000000000007,0.01647499999999999,0.01611161601556897
19,H,20,0.42332,0.8219,0.4292,0.40777,0.005880000000000052,0.015549999999999953,0.010715000000000002,0.012161923739907602
