,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,C,1,-0.63461,3.871,-0.63516,-0.63477,-0.0005499999999999394,0.00015999999999993797,-0.00019500000000000073,0.00010628508056982782
1,C,2,-0.41337,3.9248,-0.41552,-0.4135,-0.0021499999999999853,0.00012999999999996348,-0.0010100000000000109,8.635662796299432e-05
2,C,3,-0.42065,3.9248,-0.413,-0.42244,0.007650000000000046,0.0017899999999999583,0.004720000000000002,0.001189064338875382
3,C,4,-0.22225,3.8682,-0.24273,-0.21654,-0.020479999999999998,-0.005709999999999993,-0.013094999999999996,-0.0037930488128371962
4,N,5,-0.39114,3.4259,-0.19205,-0.39049,0.19909,-0.0006499999999999839,0.09922,-0.00043178313981508224
5,C,6,-0.05299,3.9121,-0.02768,-0.11212,0.025310000000000003,0.059129999999999995,0.04222,0.03927898008810222
6,C,7,-0.0434,4.0079,0.13447,-0.16935,0.17787,0.12595,0.15191,0.08366628686109377
7,C,8,-0.64848,3.8643,-0.67119,-0.63723,-0.022710000000000008,-0.011249999999999982,-0.016979999999999995,-0.0074731697275689036
8,C,9,-0.45539,3.9252,-0.51777,-0.43661,-0.062379999999999936,-0.01878000000000002,-0.04057999999999998,-0.01247521133188839
9,C,10,-0.24344,3.9899,-0.02799,-0.35839,0.21544999999999997,0.11495,0.16519999999999999,0.07635918757191527
10,C,11,0.71739,3.8956,0.69865,0.63589,-0.01873999999999998,0.08150000000000002,0.03138000000000002,0.05413896291527705
11,O,12,-0.84229,1.7107,-0.79464,-0.93808,0.04764999999999997,0.09579000000000004,0.07172,0.06363154917367349
12,O,13,-0.85508,1.6929,-0.79697,-0.94333,0.058109999999999995,0.08825000000000005,0.07318000000000002,0.05862286475181842
13,C,14,0.04062,3.9159,0.0246,-0.21498,-0.016020000000000003,0.2556,0.11979000000000001,0.16979041621036575
14,H,15,0.20891,0.9577,0.21157,0.20689,0.0026599999999999957,0.0020200000000000218,0.0023400000000000087,0.001341849142194611
15,H,16,0.21737,0.9535,0.22039,0.21551,0.003019999999999995,0.0018600000000000005,0.0024399999999999977,0.0012355640616247279
16,H,17,0.2107,0.9568,0.21156,0.21022,0.0008599999999999997,0.0004800000000000082,0.0006700000000000039,0.0003188552417096125
17,H,18,0.20758,0.9591,0.20808,0.20821,0.0005000000000000004,-0.0006300000000000194,-6.50000000000095e-05,-0.0004184975047438722
18,H,19,0.212,0.9564,0.22084,0.20728,0.008840000000000015,0.004720000000000002,0.006780000000000008,0.0031354098768111376
19,H,20,0.2148,0.9551,0.2255,0.21049,0.010700000000000015,0.0043099999999999805,0.007504999999999998,0.002863054357850834
20,H,21,0.21491,0.9556,0.2353,0.20637,0.02039000000000002,0.008539999999999992,0.014465000000000006,0.005672966175416754
21,H,22,0.21805,0.9541,0.24853,0.19875,0.030480000000000007,0.019299999999999984,0.024889999999999995,0.01282063784374044
22,H,23,0.21869,0.9539,0.24191,0.2065,0.02321999999999999,0.012190000000000006,0.017705,0.0080975945759169
23,H,24,0.22603,0.9509,0.25663,0.20316,0.030600000000000016,0.02287,0.02673500000000001,0.015192123703955654
24,H,25,0.21982,0.954,0.25335,0.19791,0.03353000000000003,0.021909999999999985,0.02772000000000001,0.01455441322053643
25,H,26,0.225,0.9504,0.24057,0.21391,0.01557,0.011090000000000017,0.013330000000000009,0.007366884646999057
26,H,27,0.22047,0.9536,0.25208,0.20024,0.03161000000000003,0.020229999999999998,0.025920000000000012,0.013438419874552814
27,H,28,0.20721,0.9611,0.29483,0.18253,0.08761999999999998,0.024680000000000007,0.05614999999999999,0.016394473677902303
28,H,29,0.21023,0.9594,0.29331,0.18639,0.08308000000000001,0.02384,0.05346000000000001,0.015836477004910483
29,H,30,0.23329,0.9478,0.26254,0.19758,0.029249999999999998,0.03570999999999999,0.032479999999999995,0.023721501419687638
