,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,C,1,-0.65171,3.8592,-0.67238,-0.63853,-0.020669999999999966,-0.01317999999999997,-0.016924999999999968,-0.010261675696708831
1,C,2,-0.00496,4.0089,0.15509,-0.14702,0.16005,0.14206000000000002,0.151055,0.11060498099199242
2,C,3,-0.06255,3.9052,-0.02002,-0.12291,0.04253,0.06036000000000001,0.051445000000000005,0.04699504894183206
3,N,4,-0.35705,3.4692,-0.17816,-0.37124,0.17888999999999997,0.014190000000000036,0.09654,0.01104804082976472
4,C,5,-0.42266,3.7958,-0.44257,-0.41991,-0.01991000000000004,-0.0027499999999999747,-0.011330000000000007,-0.0021410931840629053
5,C,6,0.10688,3.8979,0.08711,-0.16591,-0.019769999999999996,0.27279,0.12651,0.21238865806564555
6,C,7,-0.29084,3.9537,-0.06693,-0.3799,0.22391,0.08906000000000003,0.156485,0.06934027599005242
7,C,8,0.32282,3.9934,0.30124,0.25631,-0.021579999999999988,0.06651000000000001,0.022465000000000013,0.05178331188073642
8,N,9,-0.47621,2.9818,-0.33849,-0.64826,0.13772,0.17204999999999993,0.15488499999999997,0.1339545753883731
9,C,10,-0.43808,3.9099,-0.49414,-0.42023,-0.05606,-0.017850000000000033,-0.036955000000000016,-0.013897641212917556
10,H,11,0.22752,0.9502,0.25807,0.20397,0.03055000000000002,0.023549999999999988,0.027050000000000005,0.01833554344897522
11,H,12,0.22712,0.9504,0.25845,0.20313,0.031330000000000024,0.023989999999999984,0.027660000000000004,0.018678118358425286
12,H,13,0.23028,0.9479,0.24549,0.21801,0.015210000000000001,0.012270000000000003,0.013740000000000002,0.009553168497618943
13,H,14,0.23384,0.9468,0.26254,0.20859,0.028700000000000003,0.025249999999999995,0.026975,0.019659128326395943
14,H,15,0.21963,0.9531,0.25546,0.20606,0.03583000000000003,0.013569999999999999,0.024700000000000014,0.01056532163917596
15,H,16,0.23238,0.9467,0.25115,0.22117,0.01876999999999998,0.011209999999999998,0.01498999999999999,0.008727874397580139
16,H,17,0.21385,0.9561,0.25682,0.19794,0.04296999999999998,0.015910000000000007,0.029439999999999994,0.012387197293978601
17,H,18,0.24562,0.9408,0.27457,0.20596,0.028949999999999976,0.03966,0.03430499999999999,0.030878456610885674
18,H,19,0.22295,0.9532,0.30231,0.19752,0.07936000000000001,0.025430000000000008,0.05239500000000001,0.019799272607534616
19,H,20,0.22119,0.9542,0.3044,0.19525,0.08321,0.02593999999999999,0.054575,0.02019634807076082
