,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,H,1,0.2361,0.9451,0.26161,0.21931,0.025510000000000005,0.01679,0.021150000000000002,0.014822898213043507
1,C,2,-0.21849,3.9564,-0.06131,-0.30952,0.15718,0.09103000000000003,0.12410500000000001,0.08036500442723948
2,C,3,-0.05284,3.8965,-0.01976,-0.06789,0.03308,0.015050000000000008,0.024065000000000003,0.013286755098648299
3,N,4,-0.37436,3.475,-0.20873,-0.38405,0.16563000000000003,0.009689999999999976,0.08766,0.008554728033614727
4,C,5,0.14076,3.965,0.1107,0.14691,-0.03005999999999999,-0.0061500000000000166,-0.018105000000000003,-0.005429471352603801
5,C,6,-0.25125,3.951,-0.20527,-0.27322,0.045979999999999965,0.021970000000000045,0.033975000000000005,0.019396013921415517
6,C,7,-0.21264,3.9553,-0.20927,-0.2165,0.003369999999999984,0.0038600000000000023,0.0036149999999999932,0.0034077657595204276
7,C,8,-0.24357,3.9557,-0.18308,-0.27553,0.060490000000000016,0.03195999999999999,0.046225,0.02821559421613284
8,C,9,-0.21257,3.9553,-0.20942,-0.21861,0.003150000000000014,0.00603999999999999,0.004595000000000002,0.005332358856866149
9,C,10,-0.25024,3.9505,-0.20368,-0.26915,0.04656000000000002,0.018909999999999982,0.032735,0.0166945208581687
10,C,11,0.09762,3.892,0.07553,-0.15082,-0.02209,0.24844,0.113175,0.21933298582778613
11,C,12,-0.21212,3.9942,-0.02887,-0.22349,0.18325,0.011369999999999991,0.09731,0.010037900695789432
12,C,13,0.54111,3.8934,0.54552,0.35039,0.004410000000000025,0.19072,0.09756500000000001,0.16837541079164134
13,C,14,-0.73881,3.8442,-0.74189,-0.71958,-0.0030800000000000827,-0.01922999999999997,-0.011155000000000026,-0.016977029936678156
14,O,15,-0.67837,1.8959,-0.58645,-0.8435,0.09192,0.16513,0.128525,0.14578351291958752
15,C,16,-0.46516,3.9139,-0.51513,-0.45706,-0.04996999999999996,-0.008099999999999996,-0.029034999999999977,-0.007151011049770837
16,H,17,0.24313,0.942,0.26768,0.22688,0.02454999999999996,0.016250000000000014,0.020399999999999988,0.014346164143058799
17,H,18,0.24564,0.9408,0.25685,0.23929,0.011210000000000025,0.0063499999999999945,0.00878000000000001,0.005606039526672197
18,H,19,0.23834,0.944,0.24857,0.23254,0.010230000000000017,0.0058,0.008015000000000008,0.005120477047984059
19,H,20,0.23726,0.9445,0.24654,0.23149,0.00928000000000001,0.005769999999999997,0.007525000000000004,0.005093991821873795
20,H,21,0.23819,0.9441,0.24844,0.23262,0.010249999999999981,0.005570000000000019,0.00791,0.004917423647805398
21,H,22,0.24596,0.9406,0.25706,0.2397,0.011099999999999999,0.0062600000000000156,0.008680000000000007,0.005526583848341429
22,H,23,0.24837,0.9398,0.27259,0.2161,0.02421999999999999,0.03227000000000002,0.028245000000000006,0.02848927488593891
23,H,24,0.24936,0.9385,0.26017,0.21716,0.010810000000000014,0.032200000000000006,0.02150500000000001,0.028427476025014956
24,H,25,0.24104,0.9432,0.25234,0.22171,0.011300000000000004,0.019330000000000014,0.01531500000000001,0.0170653140237124
25,H,26,0.251,0.9376,0.26242,0.21656,0.011419999999999986,0.03444,0.022929999999999992,0.030405039574581204
26,H,27,0.22827,0.9503,0.30354,0.20919,0.07526999999999998,0.019080000000000014,0.047174999999999995,0.016844603806126884
27,H,28,0.22826,0.9502,0.30332,0.20909,0.07505999999999999,0.019169999999999993,0.04711499999999999,0.01692405948445765
