,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,C,1,-0.65093,3.8614,-0.67226,-0.64144,-0.02132999999999996,-0.009489999999999998,-0.01540999999999998,-0.007338396443829732
1,C,2,-0.01552,4.0088,0.14814,-0.11554,0.16366,0.10002,0.13184,0.07734314144487354
2,C,3,-0.0641,3.9081,-0.02316,-0.09137,0.040940000000000004,0.027270000000000003,0.034105,0.021087257220572902
3,N,4,-0.37787,3.4439,-0.19428,-0.39303,0.18358999999999998,0.015160000000000007,0.09937499999999999,0.011722875667909253
4,C,5,-0.21128,3.861,-0.23154,-0.20509,-0.02026,-0.006190000000000001,-0.013225,-0.004786583138809911
5,C,6,-0.454,3.9131,-0.44221,-0.45383,0.011790000000000023,-0.00017000000000000348,0.00581000000000001,-0.0001314570490464784
6,C,7,-0.01997,4.0161,-0.03296,-0.02086,-0.012990000000000002,0.0008899999999999984,-0.0060500000000000016,0.0006882163155962541
7,C,8,-0.22939,3.9588,-0.22805,-0.22986,0.0013400000000000079,0.0004699999999999982,0.000905000000000003,0.00036344007677554916
8,C,9,-0.22797,3.9577,-0.22591,-0.24037,0.0020600000000000063,0.012399999999999994,0.00723,0.009588631812801755
9,C,10,-0.24229,3.9577,-0.23485,-0.26842,0.007440000000000002,0.026129999999999987,0.016784999999999994,0.020205721715202407
10,C,11,-0.22953,3.9574,-0.22587,-0.23203,0.0036600000000000243,0.0024999999999999745,0.0030799999999999994,0.0019331918977422704
11,C,12,-0.23245,3.9581,-0.22696,-0.24937,0.005489999999999995,0.01692000000000002,0.011205000000000007,0.013083842763919834
12,C,13,0.0824,3.9064,0.05529,-0.14459,-0.027110000000000002,0.22699,0.09994,0.17552609154740897
13,C,14,-0.243,3.9814,-0.02351,-0.2966,0.21949,0.05359999999999998,0.136545,0.04144763428759469
14,C,15,0.62715,3.9023,0.61252,0.50229,-0.014630000000000032,0.12485999999999997,0.05511499999999997,0.09655133614084092
15,N,16,-0.82265,3.0301,-0.78576,-0.87463,0.03688999999999998,0.051980000000000026,0.044435,0.040194925937857715
16,O,17,-0.74312,1.8203,-0.67826,-0.86471,0.06486000000000003,0.12158999999999998,0.093225,0.094022721138594
17,C,18,-0.45327,3.9188,-0.51241,-0.4407,-0.059140000000000026,-0.012570000000000026,-0.035855000000000026,-0.009720088861848254
18,H,19,0.22774,0.9491,0.24312,0.21842,0.015380000000000005,0.009319999999999995,0.01235,0.007206939394783254
19,H,20,0.22418,0.9518,0.25697,0.20694,0.032789999999999986,0.017239999999999978,0.02501499999999998,0.013331291326830816
20,H,21,0.22566,0.9509,0.25559,0.2084,0.029929999999999984,0.017259999999999998,0.02359499999999999,0.01334675686201277
21,H,22,0.23134,0.9482,0.26077,0.2117,0.02943000000000001,0.01963999999999999,0.024535,0.015187155548663425
22,H,23,0.22533,0.9506,0.24743,0.20992,0.02210000000000001,0.015410000000000007,0.018755000000000008,0.011916194857683481
23,H,24,0.22651,0.9502,0.25519,0.2132,0.028679999999999983,0.013309999999999989,0.020994999999999986,0.010292313663579944
24,H,25,0.23952,0.944,0.25779,0.2303,0.01827000000000001,0.009220000000000006,0.013745000000000007,0.007129611718873571
25,H,26,0.22921,0.9488,0.23959,0.22271,0.01038,0.006500000000000006,0.008440000000000003,0.0050262989341299585
26,H,27,0.23275,0.9474,0.23591,0.22816,0.003159999999999996,0.004590000000000011,0.0038750000000000034,0.0035493403242548532
27,H,28,0.23402,0.9462,0.23627,0.23017,0.002250000000000002,0.0038499999999999923,0.003049999999999997,0.002977115522523121
28,H,29,0.23444,0.9459,0.23654,0.23056,0.0020999999999999908,0.0038800000000000223,0.0029900000000000065,0.0030003138252960517
29,H,30,0.23418,0.9461,0.23647,0.23025,0.0022900000000000142,0.003929999999999989,0.0031100000000000017,0.0030389776632508718
30,H,31,0.23227,0.9473,0.23519,0.22724,0.002920000000000006,0.005030000000000007,0.003975000000000006,0.003889582098257493
31,H,32,0.23886,0.9449,0.26757,0.20205,0.028709999999999986,0.03680999999999998,0.032759999999999984,0.028464317502357468
32,H,33,0.41873,0.8261,0.42642,0.40054,0.00769000000000003,0.018189999999999984,0.012940000000000007,0.014065904247972891
33,H,34,0.41743,0.8276,0.43027,0.39805,0.012839999999999963,0.01938000000000001,0.016109999999999985,0.01498610359129824
34,H,35,0.21419,0.9579,0.30695,0.19145,0.09276000000000001,0.022739999999999982,0.057749999999999996,0.017584313501863857
35,H,36,0.22144,0.9538,0.29401,0.20009,0.07257,0.021350000000000008,0.04696,0.016509458806719165
