,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,H,1,0.23273,0.9468,0.26192,0.21041,0.029189999999999994,0.02231999999999998,0.025754999999999986,0.017668512250328842
1,C,2,-0.25182,3.9546,-0.06098,-0.39448,0.19083999999999998,0.14266,0.16675,0.1129296575999962
2,C,3,-0.04069,3.9088,-0.0172,-0.09205,0.023489999999999997,0.05136000000000001,0.037425,0.040656576576025553
3,N,4,-0.38582,3.4486,-0.19034,-0.38821,0.19548,0.0023900000000000032,0.098935,0.0018919240268049297
4,C,5,-0.21989,3.8622,-0.24114,-0.21344,-0.02124999999999999,-0.006450000000000011,-0.013850000000000001,-0.005105820072339666
5,C,6,-0.42769,3.9198,-0.42188,-0.42874,0.005810000000000037,0.0010499999999999954,0.0034300000000000164,0.0008311800117762195
6,C,7,-0.44399,3.9229,-0.44687,-0.44274,-0.0028799999999999937,-0.0012499999999999734,-0.0020649999999999835,-0.0009895000140192922
7,C,8,-0.08821,3.8432,-0.08705,-0.08996,0.0011599999999999944,0.0017500000000000016,0.001454999999999998,0.00138530001962704
8,O,9,-0.76172,1.77,-0.7572,-0.76751,0.0045199999999999685,0.005790000000000073,0.005155000000000021,0.004583364064937517
9,C,10,0.07752,3.9052,0.0555,-0.18023,-0.022020000000000005,0.25775000000000003,0.117865,0.20403490289078244
10,C,11,-0.23088,3.985,-0.01374,-0.3075,0.21714,0.07662,0.14688,0.060652392859327824
11,C,12,0.6182,3.9062,0.60261,0.51873,-0.015589999999999993,0.09946999999999995,0.04193999999999998,0.07874045311560084
12,N,13,-0.79713,3.0895,-0.76282,-0.85742,0.03430999999999995,0.060289999999999955,0.04729999999999995,0.047725564676179486
13,O,14,-0.76389,1.7924,-0.69131,-0.87032,0.07257999999999998,0.10643000000000002,0.089505,0.08424998919366043
14,C,15,-0.47257,3.9121,-0.53359,-0.45662,-0.06102000000000002,-0.015949999999999964,-0.03848499999999999,-0.012626020178886409
15,H,16,0.2366,0.9453,0.26659,0.21432,0.02998999999999999,0.022279999999999994,0.02613499999999999,0.017636848249880235
16,H,17,0.22378,0.9516,0.24479,0.21189,0.02101,0.011890000000000012,0.016450000000000006,0.009412124133351718
17,H,18,0.218,0.9543,0.25498,0.19796,0.036979999999999985,0.020040000000000002,0.028509999999999994,0.015863664224757632
18,H,19,0.23018,0.9481,0.24897,0.22131,0.01879,0.008869999999999989,0.013829999999999995,0.007021492099481039
19,H,20,0.21424,0.9563,0.2248,0.2102,0.010559999999999986,0.004040000000000016,0.007300000000000001,0.003198064045310433
20,H,21,0.21928,0.9534,0.2244,0.21581,0.005119999999999986,0.003470000000000001,0.004294999999999993,0.0027468520389176145
21,H,22,0.21734,0.9542,0.2248,0.21298,0.007459999999999994,0.004360000000000003,0.005909999999999999,0.003451376048899367
22,H,23,0.17953,0.9705,0.1726,0.18413,-0.006929999999999992,-0.004599999999999993,-0.005764999999999992,-0.0036413600515910675
23,H,24,0.18784,0.9663,0.19452,0.18349,0.0066799999999999915,0.0043500000000000205,0.005515000000000006,0.0034434600487872266
24,H,25,0.49427,0.7579,0.49394,0.49179,-0.00032999999999999696,0.0024799999999999822,0.0010749999999999926,0.0019631680278143033
25,H,26,0.24508,0.9421,0.27502,0.20949,0.029939999999999994,0.03558999999999998,0.03276499999999999,0.028173044399157875
26,H,27,0.42401,0.8213,0.4296,0.4082,0.005589999999999984,0.01580999999999999,0.010699999999999987,0.012515196177316267
27,H,28,0.42519,0.821,0.43713,0.40434,0.011940000000000006,0.020850000000000035,0.01639500000000002,0.016504860233842174
28,H,29,0.22032,0.9541,0.30545,0.19725,0.08513000000000001,0.02306999999999998,0.054099999999999995,0.018262212258740432
29,H,30,0.22019,0.9542,0.30648,0.19693,0.08628999999999998,0.023260000000000003,0.05477499999999999,0.018412616260871383
