,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,H,1,0.23427,0.9464,0.26258,0.21436,0.028309999999999974,0.01991000000000001,0.024109999999999993,0.01689166692853258
1,C,2,-0.23346,3.9568,-0.05432,-0.3542,0.17914,0.12074000000000001,0.14994000000000002,0.1024359550452548
2,C,3,-0.04974,3.9047,-0.01404,-0.06871,0.035699999999999996,0.018969999999999994,0.027334999999999998,0.01609416984602023
3,N,4,-0.37048,3.4732,-0.19118,-0.39355,0.1793,0.023070000000000035,0.10118500000000001,0.019572614567616626
4,C,5,-0.22417,3.8569,-0.24208,-0.21657,-0.01790999999999998,-0.007599999999999996,-0.012754999999999989,-0.0064478487522273975
5,C,6,-0.41732,3.9209,-0.41127,-0.41998,0.00605,0.0026599999999999957,0.004354999999999998,0.002256747063279587
6,C,7,-0.42039,3.9226,-0.42268,-0.42012,-0.0022900000000000142,-0.00026999999999999247,-0.0012800000000000034,-0.00022906831093438812
7,C,8,-0.39903,3.925,-0.39964,-0.39882,-0.0006099999999999994,-0.00020999999999998797,-0.0004099999999999937,-0.00017816424183785218
8,C,9,-0.43394,3.9203,-0.43391,-0.434,2.999999999997449e-05,6.0000000000004494e-05,4.499999999998949e-05,5.0904069096535926e-05
9,C,10,-0.01092,4.016,-0.01171,-0.01057,-0.0007900000000000008,-0.0003499999999999996,-0.0005700000000000002,-0.00029694040306310366
10,C,11,-0.23759,3.9591,-0.23783,-0.23744,-0.00024000000000001798,-0.00014999999999998348,-0.00019500000000000073,-0.00012726017274131626
11,C,12,-0.23004,3.9587,-0.22999,-0.23,4.999999999999449e-05,-3.999999999998449e-05,5.0000000000050004e-06,-3.3936046064341586e-05
12,C,13,-0.24513,3.9582,-0.24504,-0.24532,8.999999999997899e-05,0.00019000000000002348,0.00014000000000000123,0.00016119621880570495
13,C,14,-0.22867,3.9585,-0.22859,-0.22892,8.00000000000245e-05,0.0002500000000000002,0.00016500000000001236,0.00021210028790221732
14,C,15,-0.23743,3.96,-0.23693,-0.23788,0.0005000000000000004,0.00045000000000000595,0.0004750000000000032,0.0003817805182239959
15,C,16,0.10462,3.8998,0.07935,-0.15028,-0.02527,0.2549,0.114815,0.2162574535451006
16,C,17,-0.23121,3.9889,-0.02838,-0.23327,0.20283,0.0020600000000000063,0.10244500000000001,0.0017477063723142746
17,C,18,0.5314,3.899,0.53979,0.33947,0.008390000000000009,0.19193,0.10016,0.16283363302829013
18,C,19,-0.7368,3.8462,-0.74049,-0.7178,-0.003689999999999971,-0.019000000000000017,-0.011344999999999994,-0.016119621880568518
19,O,20,-0.69723,1.8755,-0.5898,-0.85977,0.10743000000000003,0.16254000000000002,0.13498500000000002,0.1378991231825055
20,C,21,-0.46305,3.9173,-0.52014,-0.45263,-0.05709000000000003,-0.01042000000000004,-0.033755000000000035,-0.008840339999764444
21,H,22,0.2374,0.9451,0.26625,0.21759,0.028849999999999987,0.019809999999999994,0.02432999999999999,0.01680682681337168
22,H,23,0.22588,0.9504,0.24584,0.21367,0.019960000000000006,0.012209999999999999,0.016085000000000002,0.010358978061144284
23,H,24,0.22331,0.9516,0.25467,0.20314,0.03136,0.02017000000000002,0.02576500000000001,0.017112251227950896
24,H,25,0.22084,0.9528,0.23928,0.21185,0.018439999999999984,0.008989999999999998,0.013714999999999991,0.0076271263529637265
25,H,26,0.21729,0.954,0.22737,0.21273,0.010079999999999978,0.0045600000000000085,0.007319999999999993,0.003868709251336448
26,H,27,0.21472,0.9554,0.22292,0.21013,0.008200000000000013,0.004589999999999983,0.006394999999999998,0.003894161285884692
27,H,28,0.21286,0.9569,0.21166,0.21432,-0.0012000000000000066,-0.0014600000000000168,-0.0013300000000000117,-0.0012386656813489624
28,H,29,0.2085,0.9584,0.20905,0.20808,0.0005500000000000227,0.0004200000000000037,0.0004850000000000132,0.00035632848367572794
29,H,30,0.21233,0.9565,0.21526,0.21006,0.002930000000000016,0.0022699999999999942,0.002600000000000005,0.0019258706141521266
30,H,31,0.22611,0.9503,0.22769,0.22503,0.001579999999999998,0.0010799999999999976,0.0013299999999999979,0.000916273243737576
31,H,32,0.21923,0.9538,0.22053,0.2184,0.0012999999999999956,0.0008299999999999974,0.0010649999999999965,0.0007041729558353587
32,H,33,0.23083,0.948,0.23139,0.23057,0.0005600000000000049,0.0002600000000000102,0.0004100000000000076,0.00022058429941831448
33,H,34,0.23267,0.9469,0.23315,0.23243,0.0004800000000000082,0.00023999999999999022,0.0003599999999999992,0.00020361627638612015
34,H,35,0.23292,0.9466,0.23349,0.23252,0.0005700000000000149,0.0003999999999999837,0.0004849999999999993,0.0003393604606435336
35,H,36,0.23234,0.947,0.23302,0.2319,0.0006800000000000139,0.00043999999999999595,0.0005600000000000049,0.00037329650670789874
36,H,37,0.22953,0.9486,0.23028,0.22905,0.0007500000000000007,0.0004800000000000082,0.0006150000000000044,0.00040723255277226383
37,H,38,0.24174,0.9432,0.26984,0.20792,0.028100000000000014,0.03382000000000002,0.030960000000000015,0.028692926947411948
38,H,39,0.2479,0.9392,0.26079,0.21409,0.012890000000000013,0.03381000000000001,0.02335000000000001,0.02868444293589585
39,H,40,0.2476,0.9393,0.26047,0.214,0.012869999999999993,0.03359999999999999,0.023234999999999992,0.028506278694057974
40,H,41,0.23892,0.9443,0.25161,0.2198,0.012690000000000007,0.019119999999999998,0.015905000000000002,0.016221430018761564
41,H,42,0.22169,0.9538,0.30659,0.19922,0.08489999999999998,0.02246999999999999,0.05368499999999998,0.019063573876651266
42,H,43,0.22172,0.9534,0.30515,0.19949,0.08342999999999998,0.02223,0.05282999999999999,0.018859957600265147
