,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,C,1,-0.29453,3.7558,-0.29564,-0.29091,-0.0011099999999999999,-0.003620000000000012,-0.002365000000000006,-0.0029538456075488473
1,O,2,-0.49194,2.1771,-0.4624,-0.53187,0.02954000000000001,0.039929999999999966,0.03473499999999999,0.032582059422493086
2,C,3,0.74102,3.8566,0.73553,0.60374,-0.005489999999999995,0.13727999999999996,0.06589499999999998,0.11201765884096804
3,O,4,-0.70392,1.8908,-0.62862,-0.83018,0.07530000000000003,0.12626000000000004,0.10078000000000004,0.10302556530638574
4,C,5,-0.25583,3.9762,-0.03884,-0.29931,0.21699000000000002,0.04348000000000002,0.13023500000000002,0.03547878646857003
5,C,6,0.09849,3.8981,0.0734,-0.15075,-0.025089999999999987,0.24924,0.11207500000000001,0.20337471801808626
6,N,7,-0.35944,3.4642,-0.18563,-0.37955,0.17381,0.020110000000000017,0.09696,0.016409346731438446
7,C,8,-0.24476,3.8579,-0.26127,-0.24057,-0.016509999999999997,-0.004189999999999999,-0.010349999999999998,-0.003418953893820339
8,C,9,-0.03865,4.0131,-0.03988,-0.03555,-0.001230000000000002,-0.0030999999999999986,-0.0021650000000000003,-0.002529536293757291
9,C,10,-0.2348,3.9551,-0.23176,-0.23618,0.003040000000000015,0.0013799999999999923,0.0022100000000000036,0.0011260516404467881
10,C,11,-0.2223,3.9571,-0.21771,-0.23583,0.004590000000000011,0.013530000000000014,0.009060000000000012,0.011040201953076192
11,C,12,-0.23901,3.957,-0.22915,-0.25124,0.009860000000000008,0.012230000000000019,0.011045000000000013,0.00997942866859733
12,C,13,-0.22273,3.9568,-0.2183,-0.227,0.004430000000000017,0.004269999999999996,0.004350000000000007,0.0034842322497882663
13,C,14,-0.22712,3.9564,-0.21877,-0.24601,0.008349999999999996,0.018890000000000018,0.013620000000000007,0.015413851802927512
14,C,15,-0.06724,3.9045,-0.01531,-0.09541,0.05192999999999999,0.02817,0.040049999999999995,0.022986141095207392
15,C,16,-0.00225,4.0088,0.15841,-0.11726,0.16066,0.11501,0.13783499999999999,0.09384579649839553
16,C,17,-0.65196,3.8599,-0.67312,-0.64123,-0.021160000000000068,-0.010730000000000017,-0.015945000000000042,-0.00875545949419864
17,C,18,-0.45321,3.9154,-0.51164,-0.43889,-0.05842999999999998,-0.01432,-0.03637499999999999,-0.01168482571825949
18,H,19,0.19922,0.9621,0.20767,0.18715,0.008449999999999985,0.012069999999999997,0.010259999999999991,0.009848871956661454
19,H,20,0.19896,0.9622,0.20748,0.18686,0.00852,0.0121,0.01031,0.009873351340149428
20,H,21,0.21046,0.9564,0.21678,0.2005,0.006319999999999992,0.009959999999999997,0.008139999999999994,0.008127155318007296
21,H,22,0.24713,0.9403,0.27566,0.21216,0.028530000000000028,0.03497,0.031750000000000014,0.02853480135248145
22,H,23,0.23497,0.9466,0.2647,0.22193,0.02972999999999998,0.013040000000000024,0.021385,0.010640372022772628
23,H,24,0.24499,0.9414,0.26317,0.23014,0.01818,0.014850000000000002,0.016515000000000002,0.012117294826547028
24,H,25,0.23582,0.9461,0.2357,0.23606,-0.00012000000000000899,-0.00023999999999999022,-0.0001799999999999996,-0.00019583506790378234
25,H,26,0.23436,0.946,0.23777,0.23079,0.0034099999999999964,0.0035700000000000176,0.003490000000000007,0.0029130466350688953
26,H,27,0.2346,0.9458,0.2375,0.23127,0.002899999999999986,0.0033299999999999996,0.0031149999999999928,0.0027172115671650907
27,H,28,0.23473,0.9458,0.23867,0.23122,0.003939999999999999,0.0035099999999999854,0.003724999999999992,0.0028640878680929217
28,H,29,0.23399,0.9465,0.23902,0.22963,0.005030000000000007,0.004360000000000003,0.004695000000000005,0.003557670400252193
29,H,30,0.23471,0.9465,0.26408,0.21389,0.02936999999999998,0.020820000000000005,0.025094999999999992,0.016988692140653815
30,H,31,0.22745,0.9501,0.25798,0.20891,0.030529999999999974,0.01854,0.024534999999999987,0.015128258995567804
31,H,32,0.22672,0.9506,0.25908,0.20709,0.03235999999999997,0.01963000000000001,0.02599499999999999,0.01601767659563086
32,H,33,0.22927,0.9484,0.24472,0.21921,0.015449999999999992,0.010060000000000013,0.012755000000000002,0.008208753262967222
33,H,34,0.21978,0.955,0.30715,0.19642,0.08736999999999998,0.023359999999999992,0.055364999999999984,0.019061279942635585
34,H,35,0.22304,0.9532,0.30357,0.20079,0.08053000000000002,0.022249999999999992,0.051390000000000005,0.018155542753580556
