,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,C,1,-0.64982,3.8598,-0.67246,-0.63748,-0.022639999999999993,-0.012339999999999907,-0.01748999999999995,-0.009666546961024597
1,C,2,-0.01922,4.0081,0.15444,-0.15354,0.17365999999999998,0.13432,0.15399000000000002,0.1052196586551729
2,C,3,-0.05578,3.905,-0.01425,-0.10401,0.041530000000000004,0.04823,0.04488,0.037781001615090744
3,N,4,-0.36714,3.4621,-0.18605,-0.37839,0.18109000000000003,0.011249999999999982,0.09617,0.008812694757822315
4,C,5,-0.21652,3.8581,-0.23504,-0.20942,-0.01852000000000001,-0.007099999999999995,-0.012810000000000002,-0.00556178958049231
5,C,6,-0.42243,3.9213,-0.41531,-0.42461,0.007120000000000015,0.0021799999999999597,0.0046499999999999875,0.0017077044064046506
6,C,7,-0.43878,3.9241,-0.44172,-0.43817,-0.002939999999999998,-0.0006099999999999994,-0.0017749999999999988,-0.00047784389353525467
7,C,8,-0.0745,3.8432,-0.07353,-0.07548,0.0009699999999999986,0.0009800000000000086,0.0009750000000000036,0.000767683632236974
8,O,9,-0.76431,1.7626,-0.763,-0.76532,0.0013100000000000334,0.0010099999999999554,0.0011599999999999944,0.0007911841515911252
9,C,10,0.1027,3.9012,0.08206,-0.17303,-0.020640000000000006,0.27573,0.127545,0.2159932733843867
10,C,11,-0.28178,3.9587,-0.07216,-0.37443,0.20961999999999997,0.09265000000000001,0.151135,0.07257743727219901
11,C,12,0.32359,3.9931,0.30346,0.25448,-0.02012999999999998,0.06911,0.024490000000000012,0.05413736308560899
12,N,13,-0.47122,2.984,-0.34166,-0.64784,0.12956,0.17661999999999994,0.15308999999999998,0.1383553909445848
13,C,14,-0.43714,3.9097,-0.49365,-0.41983,-0.056510000000000005,-0.017309999999999992,-0.03691,-0.013559799667369282
14,H,15,0.22578,0.951,0.25931,0.20328,0.033529999999999976,0.02250000000000002,0.028014999999999998,0.01762538951564467
15,H,16,0.22968,0.9482,0.24546,0.21801,0.015780000000000016,0.011669999999999986,0.013725000000000001,0.009141702028781017
16,H,17,0.22628,0.9507,0.25842,0.20462,0.032139999999999974,0.021660000000000013,0.026899999999999993,0.016967374973727266
17,H,18,0.23445,0.9467,0.26472,0.21037,0.03027000000000002,0.02407999999999999,0.027175000000000005,0.018863083534965474
18,H,19,0.22314,0.9519,0.24604,0.2098,0.022900000000000004,0.013340000000000019,0.01812000000000001,0.010449897606164446
19,H,20,0.2247,0.951,0.25324,0.20424,0.02854000000000001,0.020460000000000006,0.024500000000000008,0.016027354199559547
20,H,21,0.2246,0.9514,0.24353,0.21556,0.018930000000000002,0.009039999999999992,0.013984999999999997,0.007081489832063447
21,H,22,0.21275,0.9566,0.22322,0.20761,0.010470000000000007,0.005140000000000006,0.007805000000000006,0.004026422316018383
22,H,23,0.2244,0.951,0.22523,0.22465,0.0008300000000000252,-0.0002500000000000002,0.00029000000000001247,-0.0001958376612849408
23,H,24,0.21218,0.957,0.2174,0.20873,0.005220000000000002,0.0034500000000000086,0.0043350000000000055,0.0027025597257321872
24,H,25,0.17021,0.9732,0.17231,0.16909,0.0020999999999999908,0.0011200000000000099,0.0016100000000000003,0.0008773527225565417
25,H,26,0.17643,0.9705,0.17956,0.17458,0.003129999999999994,0.0018499999999999905,0.0024899999999999922,0.0014491986935085532
26,H,27,0.49851,0.7533,0.49959,0.49774,0.0010799999999999699,0.0007699999999999929,0.0009249999999999814,0.0006031799967576116
27,H,28,0.24613,0.9407,0.27472,0.20588,0.028590000000000032,0.04024999999999998,0.034420000000000006,0.031529863466875425
28,H,29,0.22275,0.9532,0.30152,0.19804,0.07877,0.02471000000000001,0.05174000000000001,0.01935659444140354
29,H,30,0.22035,0.9547,0.30462,0.19485,0.08427000000000001,0.025499999999999995,0.054885,0.01997544145106394
