,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,C,1,-0.73761,3.8466,-0.74135,-0.71801,-0.0037399999999999656,-0.01959999999999995,-0.011669999999999958,-0.016229780631998942
1,C,2,0.5299,3.9009,0.53895,0.32993,0.009050000000000002,0.19997000000000004,0.10451000000000002,0.1655851649480019
2,O,3,-0.70518,1.8666,-0.59527,-0.86919,0.10991000000000006,0.16401,0.13696000000000003,0.1358084857884772
3,C,4,-0.24387,3.9843,-0.03575,-0.23972,0.20812,-0.004150000000000015,0.10198499999999999,-0.0034364076338161235
4,C,5,0.10917,3.8973,0.07942,-0.1347,-0.02975,0.24386999999999998,0.10705999999999999,0.2019365613635506
5,N,6,-0.35756,3.4789,-0.18822,-0.3903,0.16934,0.03273999999999999,0.10103999999999999,0.027110358055696254
6,C,7,-0.21694,3.8589,-0.2346,-0.21041,-0.01766000000000001,-0.00652999999999998,-0.012094999999999995,-0.0054071667105588285
7,C,8,-0.41809,3.9212,-0.40941,-0.41733,0.008680000000000021,-0.0007600000000000384,0.003959999999999991,-0.0006293180245061148
8,C,9,-0.42047,3.9247,-0.42439,-0.41773,-0.003919999999999979,-0.00274000000000002,-0.0033299999999999996,-0.002268857088350895
9,C,10,-0.38958,3.9256,-0.38913,-0.39098,0.00045000000000000595,0.0014000000000000123,0.0009250000000000091,0.0011592700451427947
10,C,11,-0.43302,3.9203,-0.43255,-0.4332,0.00047000000000002595,0.00017999999999995797,0.00032499999999999196,0.00014904900580403748
11,C,12,-0.01142,4.016,-0.01231,-0.01141,-0.0008900000000000002,-9.999999999999593e-06,-0.0004499999999999999,-8.280500322448123e-06
12,C,13,-0.23765,3.959,-0.23783,-0.23747,-0.00018000000000001348,-0.00018000000000001348,-0.00018000000000001348,-0.00014904900580408345
13,C,14,-0.22922,3.9579,-0.22924,-0.22943,-1.9999999999992246e-05,0.00020999999999998797,9.499999999999786e-05,0.00017389050677140772
14,C,15,-0.24792,3.9575,-0.24714,-0.24925,0.0007800000000000029,0.0013299999999999979,0.0010550000000000004,0.0011013065428856436
15,C,16,-0.22766,3.958,-0.22711,-0.22832,0.0005499999999999949,0.0006599999999999939,0.0006049999999999944,0.0005465130212815933
16,C,17,-0.23845,3.9591,-0.23769,-0.23952,0.0007599999999999829,0.0010700000000000154,0.0009149999999999991,0.0008860135345019981
17,C,18,-0.07101,3.9058,-0.02239,-0.0846,0.048620000000000003,0.013589999999999991,0.031104999999999997,0.011253199938207451
18,C,19,0.00128,4.009,0.15694,-0.10503,0.15566,0.10631,0.130985,0.08802999892794959
19,C,20,-0.65248,3.8601,-0.67291,-0.6426,-0.02043000000000006,-0.00988,-0.01515500000000003,-0.00818113431857908
20,C,21,-0.45882,3.9188,-0.51541,-0.44729,-0.05659000000000003,-0.011529999999999985,-0.03406000000000001,-0.009547416871783062
21,H,22,0.24755,0.9398,0.25966,0.21613,0.01211000000000001,0.031420000000000003,0.021765000000000007,0.026017332013133068
22,H,23,0.24776,0.9393,0.26126,0.21081,0.013499999999999984,0.03695000000000001,0.025224999999999997,0.03059644869144707
23,H,24,0.2381,0.9447,0.25083,0.21851,0.012729999999999991,0.019589999999999996,0.016159999999999994,0.01622150013167653
24,H,25,0.24242,0.9428,0.26993,0.20816,0.027510000000000007,0.034259999999999985,0.030884999999999996,0.028368994104708414
25,H,26,0.22253,0.9521,0.25155,0.20836,0.02901999999999999,0.014170000000000016,0.021595000000000003,0.011733468956909483
