,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,C,1,-0.6533,3.859,-0.67334,-0.64248,-0.020040000000000058,-0.01081999999999994,-0.01543,-0.009186615782136219
1,C,2,0.01117,4.0088,0.16286,-0.10557,0.15169,0.11674,0.134215,0.09911696177510056
2,C,3,-0.07324,3.9031,-0.01899,-0.08833,0.05425,0.015090000000000006,0.034670000000000006,0.012812017759005208
3,N,4,-0.34779,3.4976,-0.18847,-0.38202,0.15932,0.03423000000000004,0.09677500000000001,0.029062648634244438
4,C,5,-0.21729,3.8555,-0.23461,-0.21067,-0.017320000000000002,-0.006620000000000015,-0.011970000000000008,-0.00562064662456028
5,C,6,-0.42349,3.9192,-0.41613,-0.42241,0.007359999999999978,-0.0010799999999999699,0.003140000000000004,-0.0009169634976623747
6,C,7,-0.43937,3.9242,-0.44231,-0.43792,-0.002939999999999998,-0.0014500000000000068,-0.0021950000000000025,-0.0012311083996393395
7,C,8,-0.07406,3.8432,-0.07335,-0.07529,0.0007100000000000023,0.001229999999999995,0.0009699999999999986,0.001044319539004396
8,O,9,-0.764,1.7629,-0.76279,-0.76503,0.0012100000000000444,0.0010299999999999754,0.0011200000000000099,0.0008745114838817126
9,C,10,0.12225,3.895,0.09503,-0.11936,-0.027219999999999994,0.24161,0.107195,0.2051366209909375
10,C,11,-0.24566,3.987,-0.04734,-0.23535,0.19832,-0.010309999999999986,0.094005,-0.008753605241573457
11,C,12,0.34643,3.8651,0.36363,0.13609,0.017199999999999993,0.21034000000000003,0.11377000000000001,0.1785871315725086
12,O,13,-0.70881,1.8622,-0.57761,-0.87063,0.1312000000000001,0.16181999999999996,0.14651000000000003,0.1373916973997496
13,C,14,-0.46691,3.9159,-0.51959,-0.45566,-0.052680000000000005,-0.011249999999999982,-0.03196499999999999,-0.009551703100649987
14,H,15,0.22984,0.9481,0.24451,0.22001,0.014670000000000016,0.009829999999999978,0.012249999999999997,0.00834606590927905
15,H,16,0.22892,0.9493,0.25825,0.20993,0.029329999999999967,0.018990000000000007,0.024159999999999987,0.016123274833897208
16,H,17,0.22851,0.9496,0.25901,0.20879,0.030500000000000027,0.019719999999999988,0.025110000000000007,0.016743074235094926
17,H,18,0.23567,0.9461,0.2634,0.21425,0.027730000000000032,0.021419999999999995,0.024575000000000014,0.0181864427036376
18,H,19,0.22389,0.9516,0.25383,0.20831,0.029939999999999994,0.01558000000000001,0.022760000000000002,0.013228047494055746
19,H,20,0.22674,0.9501,0.24559,0.21304,0.018850000000000006,0.01369999999999999,0.016274999999999998,0.01163185177590266
20,H,21,0.21518,0.9555,0.22425,0.20922,0.009069999999999995,0.005960000000000021,0.007515000000000008,0.005060280042655485
21,H,22,0.22774,0.9498,0.24335,0.21505,0.015610000000000013,0.012690000000000007,0.01415000000000001,0.010774321097533209
22,H,23,0.21304,0.9567,0.21773,0.20977,0.00469,0.003269999999999995,0.003979999999999997,0.0027763617012555963
23,H,24,0.22378,0.9513,0.22431,0.22448,0.0005300000000000027,-0.0007000000000000062,-8.500000000000174e-05,-0.0005943281929293387
24,H,25,0.17642,0.9705,0.1792,0.17461,0.0027800000000000047,0.001810000000000006,0.0022950000000000054,0.0015367628988601388
25,H,26,0.1708,0.973,0.17265,0.16924,0.0018499999999999905,0.0015600000000000058,0.0017049999999999982,0.0013245028299568053
26,H,27,0.49856,0.7533,0.49954,0.49778,0.0009799999999999809,0.0007800000000000029,0.0008799999999999919,0.0006622514149784026
27,H,28,0.24292,0.9429,0.27043,0.20326,0.027510000000000007,0.03966,0.033585000000000004,0.033672937330824805
28,H,29,0.13953,0.9844,0.1668,0.09578,0.027270000000000016,0.04374999999999998,0.03551,0.03714551205808333
29,H,30,0.2268,0.9517,0.30405,0.20144,0.07724999999999999,0.025359999999999994,0.05130499999999999,0.021531661389554133
30,H,31,0.22574,0.9524,0.30612,0.19968,0.08038000000000001,0.02606,0.05322,0.02212598958248347
