,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,H,1,0.23593,0.9452,0.26489,0.21185,0.028960000000000014,0.02407999999999999,0.026520000000000002,0.019579025413222692
1,C,2,-0.25122,3.9535,-0.05928,-0.40951,0.19194,0.15829,0.175115,0.12870282112371348
2,C,3,-0.03841,3.9054,-0.00985,-0.09919,0.028560000000000002,0.06078,0.04467,0.04941915135447158
3,N,4,-0.37916,3.4545,-0.18753,-0.38167,0.19163,0.0025100000000000122,0.09707,0.002040836951295233
4,C,5,-0.22487,3.8558,-0.24457,-0.21797,-0.019700000000000023,-0.0068999999999999895,-0.013300000000000006,-0.005610268909935067
5,C,6,-0.41402,3.918,-0.40784,-0.41557,0.006180000000000019,0.0015499999999999958,0.0038650000000000073,0.0012602777986086004
6,C,7,-0.4445,3.9166,-0.44645,-0.44413,-0.0019500000000000073,-0.00036999999999998145,-0.0011599999999999944,-0.0003008405067646194
7,C,8,-0.01692,4.0161,-0.02111,-0.01412,-0.004189999999999999,-0.0028000000000000004,-0.003495,-0.00227663086200264
8,C,9,-0.23407,3.9587,-0.23411,-0.23412,-4.000000000001225e-05,4.999999999999449e-05,4.999999999991123e-06,4.065412253575694e-05
9,C,10,-0.22879,3.9577,-0.22732,-0.23242,0.001469999999999999,0.0036299999999999943,0.0025499999999999967,0.002951489296096274
10,C,11,-0.2453,3.9574,-0.24257,-0.24737,0.0027299999999999824,0.0020700000000000163,0.0023999999999999994,0.0016830806729805359
11,C,12,-0.22669,3.9579,-0.22491,-0.2292,0.0017800000000000038,0.0025099999999999845,0.002144999999999994,0.0020408369512952104
12,C,13,-0.23771,3.9577,-0.23599,-0.24132,0.0017199999999999993,0.003610000000000002,0.0026650000000000007,0.002935227647081976
13,C,14,0.10341,3.9009,0.08651,-0.16398,-0.0169,0.26739,0.125245,0.2174101164967449
14,C,15,-0.27323,3.9643,-0.06224,-0.37159,0.21098999999999998,0.09836,0.15467499999999998,0.07997478985234986
15,C,16,0.32338,3.9929,0.30179,0.26171,-0.021589999999999998,0.06167,0.020040000000000002,0.050142794735608134
16,N,17,-0.46462,2.9865,-0.33338,-0.6358,0.13123999999999997,0.17118000000000005,0.15121,0.13918345391343284
17,C,18,-0.44091,3.9079,-0.49667,-0.42563,-0.055759999999999976,-0.015280000000000016,-0.035519999999999996,-0.012423899846928701
18,H,19,0.24018,0.9437,0.26938,0.21644,0.029200000000000004,0.02374000000000001,0.026470000000000007,0.01930257737997953
19,H,20,0.2275,0.9499,0.24874,0.21506,0.02123999999999998,0.012440000000000007,0.016839999999999994,0.010114745686897447
20,H,21,0.22481,0.951,0.25793,0.20461,0.03311999999999998,0.020200000000000023,0.026660000000000003,0.01642426550444763
21,H,22,0.22643,0.95,0.24532,0.21757,0.018890000000000018,0.008859999999999979,0.013874999999999998,0.007203910513336906
22,H,23,0.22274,0.9515,0.23326,0.21848,0.010520000000000002,0.004259999999999986,0.007389999999999994,0.003463731240046861
23,H,24,0.23643,0.9454,0.24404,0.23162,0.007610000000000006,0.004810000000000009,0.006210000000000007,0.003910926587940255
24,H,25,0.22441,0.9514,0.22559,0.22416,0.0011800000000000144,0.0002500000000000002,0.0007150000000000073,0.00020327061267880726
25,H,26,0.23146,0.9481,0.23204,0.23049,0.0005799999999999972,0.0009699999999999986,0.0007749999999999979,0.0007886899771937704
26,H,27,0.23265,0.9468,0.23355,0.23172,0.0009000000000000119,0.0009299999999999864,0.0009149999999999991,0.0007561666791651513
27,H,28,0.23297,0.9466,0.23388,0.23205,0.0009099999999999941,0.0009200000000000041,0.0009149999999999991,0.0007480358546580134
28,H,29,0.23234,0.947,0.23333,0.23135,0.0009900000000000186,0.0009899999999999909,0.0009900000000000048,0.0008049516262080686
29,H,30,0.23101,0.948,0.23201,0.23004,0.0010000000000000009,0.0009699999999999986,0.0009849999999999998,0.0007886899771937704
30,H,31,0.2473,0.9402,0.27673,0.20742,0.029429999999999984,0.03988,0.03465499999999999,0.0324257281345233
31,H,32,0.22512,0.9514,0.30593,0.20119,0.08080999999999999,0.02392999999999998,0.052369999999999986,0.019457063045615397
32,H,33,0.22235,0.953,0.3089,0.19784,0.08655000000000002,0.024510000000000004,0.05553000000000001,0.01992865086703025
