,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,H,1,0.22939,0.9483,0.25454,0.20839,0.025149999999999978,0.02100000000000002,0.023075,0.014863563064694076
1,C,2,-0.25181,3.9569,-0.0911,-0.37882,0.16070999999999996,0.12701,0.14386,0.08989624499270443
2,C,3,-0.04483,3.9043,-0.03225,-0.11024,0.012580000000000001,0.06541,0.038995,0.04629646000293517
3,N,4,-0.39274,3.4416,-0.21481,-0.38133,0.17792999999999998,-0.011409999999999976,0.08326,-0.008075869265150424
4,C,5,0.11389,3.9651,0.08772,0.11819,-0.02617,-0.004299999999999998,-0.015234999999999999,-0.0030434914846754497
5,C,6,-0.23364,3.952,-0.1847,-0.24427,0.048939999999999984,0.01063,0.029784999999999992,0.007523794065604662
6,C,7,-0.28855,3.9503,-0.27864,-0.30006,0.009909999999999974,0.01151000000000002,0.010709999999999997,0.008146648136887093
7,C,8,0.26727,3.9301,0.31872,0.24756,0.051449999999999996,0.019710000000000005,0.03558,0.01395051561929143
8,O,9,-0.68711,1.9096,-0.66004,-0.69443,0.02707000000000004,0.007319999999999993,0.017195000000000016,0.0051810134111219255
9,C,10,-0.27588,3.9519,-0.2657,-0.28062,0.010180000000000022,0.0047399999999999665,0.007459999999999994,0.0033549185203166363
10,C,11,-0.23334,3.9518,-0.18637,-0.25912,0.046969999999999984,0.025780000000000025,0.036375000000000005,0.018246793133705395
11,C,12,0.03425,3.9057,0.02477,-0.21099,-0.009480000000000002,0.24524,0.11788000000000001,0.173578105046932
12,C,13,-0.21735,3.9972,-0.02853,-0.34621,0.18882,0.12886000000000003,0.15884,0.09120565411983225
13,C,14,0.71883,3.8955,0.70142,0.65184,-0.017409999999999926,0.06699,0.024790000000000034,0.04741476617637406
14,O,15,-0.84524,1.7068,-0.79443,-0.92739,0.05081000000000002,0.08215000000000006,0.06648000000000004,0.05814484313164848
15,O,16,-0.83358,1.7223,-0.79249,-0.92347,0.04108999999999996,0.08989000000000003,0.06548999999999999,0.06362312780406428
16,C,17,-0.46505,3.9204,-0.51665,-0.4492,-0.051600000000000035,-0.01585000000000003,-0.03372500000000003,-0.011218451170257207
17,H,18,0.23642,0.9453,0.26064,0.21604,0.02421999999999999,0.02037999999999998,0.022299999999999986,0.014424734059926891
18,H,19,0.2444,0.9414,0.25729,0.23858,0.012890000000000013,0.00582000000000002,0.009355000000000016,0.004119330335072368
19,H,20,0.24342,0.9419,0.25545,0.23813,0.012030000000000013,0.005289999999999989,0.008660000000000001,0.0037442023148681635
20,H,21,0.51476,0.7367,0.52135,0.51235,0.006589999999999985,0.0024100000000000232,0.004500000000000004,0.0017057708088530016
21,H,22,0.24419,0.9416,0.2562,0.23841,0.012009999999999993,0.00577999999999998,0.008894999999999986,0.004091018786377684
22,H,23,0.24455,0.9413,0.25723,0.23747,0.012680000000000025,0.007080000000000003,0.009880000000000014,0.005011144118954001
23,H,24,0.24141,0.9439,0.26626,0.20726,0.024849999999999983,0.034150000000000014,0.0295,0.02417098469806202
24,H,25,0.21825,0.955,0.29177,0.19611,0.07351999999999997,0.022139999999999993,0.047829999999999984,0.015670442202491735
25,H,26,0.21808,0.9551,0.29234,0.19581,0.07425999999999999,0.022269999999999984,0.04826499999999999,0.01576245473574936
