,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,C,1,-0.65258,3.858,-0.67168,-0.6451,-0.019100000000000006,-0.007480000000000042,-0.013290000000000024,-0.006630063831694971
1,C,2,0.01471,4.0082,0.15958,-0.06921,0.14487,0.08392,0.114395,0.07438435250746507
2,C,3,-0.06948,3.892,-0.01852,-0.07603,0.050960000000000005,0.00655,0.028755000000000003,0.00580573771358313
3,N,4,-0.35913,3.4903,-0.20867,-0.37469,0.15046,0.015560000000000018,0.08301000000000001,0.013791950965397499
4,C,5,0.13874,3.9642,0.11085,0.14403,-0.027889999999999998,-0.005289999999999989,-0.016589999999999994,-0.004688908779367129
5,C,6,-0.24795,3.9508,-0.20633,-0.27345,0.04161999999999999,0.025500000000000023,0.033560000000000006,0.022602490335323657
6,C,7,-0.21276,3.9551,-0.20934,-0.21699,0.0034200000000000064,0.004229999999999984,0.003824999999999995,0.0037493542791536714
7,C,8,-0.24062,3.9557,-0.18538,-0.27836,0.05524000000000001,0.037739999999999996,0.046490000000000004,0.03345168569627898
8,C,9,-0.21271,3.9551,-0.20954,-0.21894,0.003170000000000006,0.0062299999999999855,0.004699999999999996,0.005522098619179056
9,C,10,-0.24764,3.9502,-0.20505,-0.2706,0.04258999999999999,0.022960000000000008,0.032775,0.020351105023491408
10,C,11,0.11378,3.8896,0.08894,-0.12473,-0.02484,0.23851,0.106835,0.2114086262697271
11,C,12,-0.22241,3.9932,-0.05223,-0.22035,0.17018,-0.0020600000000000063,0.08406,-0.0018259266702261503
12,C,13,0.35923,3.8557,0.37268,0.15086,0.013450000000000017,0.20837,0.11091000000000001,0.18469336906554457
13,O,14,-0.68513,1.8879,-0.57642,-0.85089,0.10870999999999997,0.16576000000000002,0.137235,0.14692505090130378
14,C,15,-0.46911,3.913,-0.51639,-0.46144,-0.04727999999999999,-0.00767000000000001,-0.027475,-0.006798474543997354
15,H,16,0.23009,0.9488,0.25863,0.21639,0.028540000000000038,0.01369999999999999,0.021120000000000014,0.012143298729173867
16,H,17,0.2298,0.9489,0.25816,0.21554,0.028359999999999996,0.014259999999999995,0.021309999999999996,0.012639667144380978
17,H,18,0.23076,0.9477,0.24446,0.22294,0.013700000000000018,0.007819999999999994,0.010760000000000006,0.0069314303694992425
18,H,19,0.2406,0.9436,0.26568,0.2239,0.02508000000000002,0.01670000000000002,0.02089000000000002,0.014802415239211969
19,H,20,0.24636,0.9404,0.25684,0.23962,0.010480000000000017,0.006739999999999996,0.008610000000000007,0.005974148425885538
20,H,21,0.2388,0.9438,0.2483,0.23231,0.00949999999999998,0.0064900000000000235,0.007995000000000002,0.0057525553833823895
21,H,22,0.23755,0.9443,0.24614,0.23101,0.008589999999999987,0.006540000000000018,0.007565000000000002,0.005796873991883019
22,H,23,0.23859,0.9439,0.24813,0.23227,0.009539999999999993,0.006319999999999992,0.007929999999999993,0.005601872114480205
23,H,24,0.24678,0.9402,0.257,0.23963,0.010220000000000007,0.00714999999999999,0.008684999999999998,0.006337561015590736
24,H,25,0.24878,0.9399,0.2727,0.2117,0.023919999999999997,0.03708,0.0305,0.032866680064070605
25,H,26,0.14295,0.9833,0.16641,0.09917,0.02346000000000001,0.04378,0.033620000000000004,0.03880537360315564
26,H,27,0.23102,0.9497,0.30255,0.21077,0.07152999999999998,0.02024999999999999,0.045889999999999986,0.017949036442756996
27,H,28,0.23095,0.9497,0.30249,0.21064,0.07153999999999999,0.020309999999999995,0.045924999999999994,0.018002218772957764
