,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,H,1,0.23298,0.9466,0.26136,0.21075,0.02837999999999999,0.02223,0.025304999999999994,0.018201082151079826
1,C,2,-0.23197,3.9569,-0.06195,-0.37158,0.17002,0.13961,0.154815,0.11430738097670962
2,C,3,-0.05347,3.9088,-0.02009,-0.09636,0.03337999999999999,0.042890000000000005,0.038135,0.03511670775797633
3,N,4,-0.37519,3.4625,-0.18985,-0.38885,0.18534000000000003,0.01365999999999995,0.09949999999999999,0.011184290696524945
4,C,5,-0.22468,3.8573,-0.24491,-0.21878,-0.020229999999999998,-0.005899999999999989,-0.013064999999999993,-0.004830696567313125
5,C,6,-0.41626,3.9171,-0.40902,-0.41364,0.007240000000000024,-0.002620000000000011,0.0023100000000000065,-0.002145156780739062
6,C,7,-0.44537,3.9165,-0.44801,-0.44303,-0.002640000000000031,-0.0023400000000000087,-0.00249000000000002,-0.0019159033843241995
7,C,8,-0.01776,4.0161,-0.02262,-0.01451,-0.00486,-0.003250000000000001,-0.0040550000000000004,-0.0026609769226724903
8,C,9,-0.23322,3.9589,-0.2346,-0.23036,-0.0013799999999999923,-0.0028600000000000014,-0.002119999999999997,-0.0023416596919517917
9,C,10,-0.22843,3.9577,-0.22662,-0.23632,0.001810000000000006,0.007890000000000008,0.004850000000000007,0.006460033206118758
10,C,11,-0.24544,3.9574,-0.24233,-0.24756,0.0031100000000000017,0.0021200000000000108,0.002615000000000006,0.001735775715712525
11,C,12,-0.22694,3.9579,-0.22465,-0.2346,0.0022900000000000142,0.00766,0.004975000000000007,0.006271717916206544
12,C,13,-0.23817,3.9576,-0.23612,-0.24393,0.0020499999999999963,0.005760000000000015,0.0039050000000000057,0.004716069869105717
13,C,14,0.11168,3.8957,0.08492,-0.13429,-0.026760000000000006,0.24597,0.109605,0.20139092112915452
14,C,15,-0.26301,3.976,-0.03402,-0.31116,0.22899000000000003,0.04814999999999997,0.13857,0.03942339656205547
15,C,16,0.74257,3.8558,0.73476,0.60938,-0.007809999999999984,0.13318999999999992,0.06268999999999997,0.10905092810176881
16,O,17,-0.71461,1.8811,-0.62848,-0.83584,0.08612999999999993,0.12123000000000006,0.10368,0.09925853302633417
17,O,18,-0.48694,2.1922,-0.45873,-0.52866,0.028209999999999957,0.041720000000000035,0.034964999999999996,0.03415875606581426
18,C,19,-0.29605,3.7554,-0.29694,-0.29247,-0.0008900000000000019,-0.003579999999999972,-0.002234999999999987,-0.002931168425589981
19,C,20,-0.45643,3.9126,-0.51466,-0.44342,-0.058230000000000004,-0.013010000000000022,-0.03562000000000001,-0.010652095311990505
20,H,21,0.23741,0.9449,0.26574,0.21518,0.028329999999999966,0.02223,0.025279999999999983,0.018201082151079826
21,H,22,0.22236,0.9522,0.25693,0.20846,0.03456999999999999,0.013899999999999996,0.024234999999999993,0.01138079360773772
22,H,23,0.22779,0.9498,0.24759,0.21589,0.019800000000000012,0.011899999999999994,0.015850000000000003,0.009743269347631572
23,H,24,0.22359,0.9511,0.23377,0.21819,0.010179999999999995,0.005400000000000016,0.007790000000000005,0.004421315502286611
24,H,25,0.22758,0.9494,0.24523,0.21643,0.01765,0.011149999999999993,0.014399999999999996,0.009129197750091765
25,H,26,0.22405,0.9517,0.22526,0.22386,0.0012099999999999889,0.00018999999999999573,0.0006999999999999923,0.0001555648047100805
26,H,27,0.23712,0.9451,0.24474,0.23113,0.007620000000000016,0.005989999999999995,0.0068050000000000055,0.004904385159017907
27,H,28,0.2324,0.9475,0.23285,0.23152,0.00045000000000000595,0.0008799999999999919,0.0006649999999999989,0.0007205106744466982
28,H,29,0.23323,0.9467,0.23425,0.23133,0.0010200000000000209,0.001899999999999985,0.001460000000000003,0.0015556480471008275
29,H,30,0.2329,0.9466,0.23396,0.23122,0.0010600000000000054,0.001679999999999987,0.0013699999999999962,0.001375520378489153
30,H,31,0.23224,0.947,0.23339,0.23032,0.0011499999999999844,0.001920000000000005,0.0015349999999999947,0.0015720232897019056
31,H,32,0.23109,0.948,0.23231,0.22917,0.0012199999999999989,0.0019199999999999773,0.001569999999999988,0.0015720232897018828
32,H,33,0.24747,0.9406,0.277,0.2111,0.02953000000000003,0.036369999999999986,0.03295000000000001,0.029778378670030275
33,H,34,0.20064,0.9615,0.20828,0.18633,0.00763999999999998,0.014310000000000017,0.010974999999999999,0.011716486081059498
34,H,35,0.21085,0.9563,0.21705,0.2001,0.006199999999999983,0.01075000000000001,0.008474999999999996,0.00880169289807055
35,H,36,0.2005,0.9616,0.20819,0.18604,0.007689999999999975,0.01446,0.011074999999999988,0.011839300400567446
36,H,37,0.2237,0.9521,0.30718,0.20064,0.08348,0.023059999999999997,0.05327,0.018880654719023875
37,H,38,0.22177,0.9531,0.30883,0.19829,0.08706,0.02348,0.05527,0.01922453481364617
