,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,H,1,0.23519,0.9456,0.26248,0.21434,0.02728999999999998,0.020850000000000007,0.024069999999999994,0.018233343989406268
1,C,2,-0.21876,3.9565,-0.0515,-0.35095,0.16726000000000002,0.13218999999999997,0.149725,0.11560027539374644
2,C,3,-0.0564,3.9042,-0.01483,-0.08008,0.041569999999999996,0.02368,0.032625,0.02070818156686524
3,N,4,-0.35368,3.4875,-0.18116,-0.37902,0.17252,0.02534000000000003,0.09893000000000002,0.022159853078731664
4,C,5,-0.22082,3.8537,-0.23821,-0.21456,-0.017390000000000017,-0.006259999999999988,-0.011825000000000002,-0.005474375701375682
5,C,6,-0.45025,3.9135,-0.44185,-0.45172,0.008399999999999963,0.0014700000000000268,0.004934999999999995,0.0012855163388214722
6,C,7,-0.00036,4.0127,-0.00331,0.00057,-0.00295,-0.00093,-0.0019399999999999999,-0.000813285847009488
7,C,8,-0.24824,3.9553,-0.24545,-0.25104,0.002789999999999987,0.002799999999999997,0.002794999999999992,0.00244860255013609
8,C,9,-0.1916,3.9583,-0.19013,-0.19242,0.001469999999999999,0.0008200000000000152,0.0011450000000000071,0.0007170907468255832
9,C,10,-0.18539,4.0091,-0.18124,-0.18943,0.004149999999999987,0.004039999999999988,0.0040949999999999875,0.003532983679482066
10,C,11,0.72944,3.8905,0.72908,0.72957,-0.00036000000000002697,-0.0001300000000000745,-0.00024500000000005073,-0.00011368511839924088
11,O,12,-0.81777,1.7435,-0.81635,-0.81915,0.0014199999999999768,0.0013800000000000479,0.0014000000000000123,0.0012068112568528304
12,O,13,-0.81807,1.7432,-0.81668,-0.81942,0.0013900000000000023,0.0013500000000000734,0.0013700000000000379,0.001180576229529966
13,C,14,-0.19414,3.9576,-0.19246,-0.19555,0.0016800000000000148,0.0014099999999999946,0.0015450000000000047,0.0012330462841756706
14,C,15,-0.23144,3.9577,-0.22855,-0.23362,0.0028900000000000037,0.0021799999999999875,0.0025349999999999956,0.0019064119854630898
15,C,16,0.12224,3.8947,0.09961,-0.12591,-0.022629999999999997,0.24814999999999998,0.11276,0.2170074010058112
16,C,17,-0.23748,3.9903,-0.03662,-0.23452,0.20085999999999998,-0.0029599999999999904,0.09895000000000001,-0.002588522695858147
17,C,18,0.35076,3.8615,0.36546,0.15022,0.01469999999999999,0.20054000000000002,0.10762000000000001,0.17537241264439005
18,O,19,-0.6992,1.8731,-0.56803,-0.85961,0.13117,0.16040999999999994,0.14578999999999998,0.14027869109547517
19,C,20,-0.47018,3.9136,-0.52218,-0.46071,-0.05199999999999999,-0.009469999999999978,-0.030734999999999985,-0.008281523624924552
20,H,21,0.24007,0.9435,0.2673,0.21882,0.027229999999999976,0.02125000000000002,0.024239999999999998,0.018583144353711434
21,H,22,0.23204,0.9476,0.25327,0.21769,0.02123,0.014350000000000002,0.01779,0.012549088069447477
22,H,23,0.22747,0.95,0.25395,0.21375,0.026480000000000004,0.01372000000000001,0.020100000000000007,0.011998152495666863
23,H,24,0.23723,0.9452,0.24566,0.23255,0.008429999999999993,0.00467999999999999,0.006554999999999991,0.0040926642623703175
24,H,25,0.23833,0.9446,0.24698,0.23338,0.008650000000000019,0.004949999999999982,0.0068000000000000005,0.004328779508276291
25,H,26,0.23318,0.9469,0.23401,0.23263,0.0008299999999999974,0.0005499999999999949,0.0006899999999999962,0.00048097550091958524
26,H,27,0.23761,0.945,0.23903,0.23657,0.0014200000000000046,0.0010399999999999854,0.001229999999999995,0.0009094809471933931
27,H,28,0.23823,0.9447,0.23996,0.23708,0.0017300000000000093,0.0011499999999999844,0.0014399999999999968,0.0010056760473773102
28,H,29,0.23097,0.9478,0.23299,0.22972,0.002019999999999994,0.0012500000000000011,0.0016349999999999976,0.0010931261384536138
29,H,30,0.24332,0.9427,0.27129,0.20397,0.027969999999999967,0.039349999999999996,0.03365999999999998,0.03441161083851973
30,H,31,0.14088,0.984,0.16837,0.09803,0.027489999999999987,0.04285,0.03516999999999999,0.03747236402618985
31,H,32,0.22759,0.9508,0.3109,0.20316,0.08331000000000002,0.02442999999999998,0.05387,0.021364057249937392
32,H,33,0.22923,0.9498,0.30821,0.20567,0.07898,0.023559999999999998,0.051269999999999996,0.020603241457573692
