,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,O,1,-0.74406,1.8183,-0.67791,-0.86376,0.06615000000000004,0.11969999999999992,0.09292499999999998,0.09499703800488712
1,N,2,-0.37151,3.4543,-0.1802,-0.38277,0.19131,0.011259999999999992,0.101285,0.008936229306057052
2,N,3,-0.81697,3.0375,-0.77493,-0.87112,0.042039999999999966,0.05415000000000003,0.048095,0.042974850526020424
3,C,4,-0.45623,3.9175,-0.5153,-0.4421,-0.059069999999999956,-0.014130000000000031,-0.036599999999999994,-0.011213936065238588
4,C,5,-0.23515,3.9827,-0.00968,-0.30048,0.22547,0.06533000000000003,0.1454,0.05184758974819785
5,C,6,0.081,3.9085,0.06196,-0.17879,-0.01904,0.25979,0.12037500000000001,0.20617611113859352
6,C,7,-0.2397,3.9568,-0.06306,-0.3819,0.17664,0.14220000000000002,0.15942,0.11285362409603142
7,C,8,-0.04936,3.9089,-0.0178,-0.09897,0.031560000000000005,0.04961,0.040585,0.03937178826585174
8,C,9,-0.4238,3.7993,-0.44462,-0.42056,-0.020820000000000005,-0.0032400000000000206,-0.012030000000000013,-0.0025713483971247825
9,C,10,0.62155,3.9038,0.60628,0.50775,-0.015270000000000006,0.11380000000000001,0.049265,0.09031464431876494
10,H,11,0.2204,0.9538,0.306,0.19754,0.08559999999999998,0.02286000000000002,0.05423,0.01814229146860253
11,H,12,0.21858,0.9548,0.30534,0.19538,0.08676,0.0232,0.05498,0.018412124325090914
12,H,13,0.23284,0.9475,0.26182,0.19831,0.028980000000000006,0.034530000000000005,0.031755000000000005,0.027403907454542648
13,H,14,0.23155,0.9473,0.26015,0.20923,0.028599999999999987,0.022320000000000007,0.025459999999999997,0.01771373340241506
14,H,15,0.23499,0.9459,0.2634,0.2127,0.02841000000000002,0.022290000000000004,0.02535000000000001,0.0176899246209602
15,H,16,0.20903,0.9584,0.25706,0.1929,0.04803000000000002,0.016130000000000005,0.03208000000000001,0.012801188162229164
16,H,17,0.22198,0.9519,0.25402,0.21003,0.03204000000000001,0.011950000000000016,0.021995000000000015,0.009483831279518826
17,H,18,0.22963,0.9481,0.25033,0.21755,0.020699999999999996,0.012080000000000007,0.016390000000000002,0.009587002665823208
18,H,19,0.41954,0.8258,0.43305,0.40019,0.013509999999999966,0.019350000000000034,0.01643,0.015356664038384047
19,H,20,0.41567,0.8284,0.42408,0.39888,0.008410000000000029,0.01678999999999997,0.0126,0.013324981354236034
