,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,C,1,-0.29629,3.7535,-0.29697,-0.2924,-0.0006800000000000139,-0.0038900000000000046,-0.0022850000000000092,-0.0031655937111476433
1,O,2,-0.48343,2.1979,-0.46042,-0.52757,0.02301000000000003,0.04413999999999996,0.033574999999999994,0.03592013018253385
2,C,3,0.74432,3.8553,0.74004,0.60507,-0.0042799999999999505,0.13924999999999998,0.06748500000000002,0.11331848953144184
3,O,4,-0.70667,1.8893,-0.63741,-0.83435,0.06925999999999999,0.12768000000000002,0.09847,0.10390308612836265
4,C,5,-0.24209,3.9808,-0.05575,-0.29236,0.18634,0.05027000000000001,0.11830500000000001,0.040908585053828245
5,C,6,0.09791,3.893,0.07259,-0.16259,-0.025319999999999995,0.2605,0.11759,0.21198898759741905
6,N,7,-0.3648,3.4736,-0.20866,-0.37665,0.15614,0.011849999999999972,0.08399499999999999,0.009643261048097542
7,C,8,0.106,3.9611,0.08748,0.11558,-0.018519999999999995,-0.009580000000000005,-0.01405,-0.007795986568841749
8,C,9,-0.22472,3.9514,-0.18335,-0.2457,0.04136999999999999,0.02098,0.031174999999999994,0.017073047830302692
9,C,10,-0.28833,3.9496,-0.277,-0.29221,0.011329999999999951,0.00388000000000005,0.007605000000000001,0.0031574559381113113
10,C,11,0.2758,3.9301,0.32221,0.25211,0.04641000000000001,0.02368999999999999,0.03505,0.019278384323158752
11,O,12,-0.68359,1.916,-0.6572,-0.69191,0.026390000000000025,0.008319999999999994,0.01735500000000001,0.006770627166259214
12,C,13,-0.2757,3.9513,-0.26462,-0.28101,0.011079999999999979,0.005309999999999981,0.00819499999999998,0.004321157482312058
13,C,14,-0.22481,3.9506,-0.1845,-0.24362,0.04031000000000001,0.018809999999999993,0.029560000000000003,0.01530715108141056
14,C,15,-0.06422,3.8965,-0.02843,-0.08548,0.03579,0.02126,0.028525000000000002,0.017300905475321034
15,C,16,9e-05,4.0087,0.14044,-0.09482,0.14035,0.09491000000000001,0.11763000000000001,0.0772356038881806
16,C,17,-0.65149,3.8593,-0.66957,-0.64295,-0.018079999999999985,-0.008539999999999992,-0.013309999999999989,-0.006949658173059336
17,C,18,-0.45508,3.9117,-0.50531,-0.44233,-0.05023000000000005,-0.012749999999999984,-0.03149000000000002,-0.010375660621370785
18,H,19,0.20141,0.9611,0.20772,0.1863,0.006309999999999982,0.015110000000000012,0.010709999999999997,0.012296175057953952
19,H,20,0.20151,0.9611,0.20784,0.18653,0.006330000000000002,0.014979999999999993,0.010654999999999998,0.012190384008481136
20,H,21,0.21158,0.9559,0.21669,0.20033,0.005110000000000003,0.011249999999999982,0.008179999999999993,0.009154994665915395
21,H,22,0.24934,0.9395,0.27339,0.21385,0.024050000000000016,0.035489999999999994,0.029770000000000005,0.028880956506074477
22,H,23,0.24685,0.9401,0.25892,0.24025,0.01206999999999997,0.0066000000000000225,0.009334999999999996,0.005370930204003726
23,H,24,0.24534,0.941,0.2566,0.23955,0.011259999999999992,0.00578999999999999,0.008524999999999991,0.00471177058805779
24,H,25,0.51569,0.7357,0.52193,0.51316,0.006240000000000023,0.0025300000000000322,0.004385000000000028,0.002058856578201447
25,H,26,0.24571,0.9408,0.25699,0.24028,0.011279999999999984,0.005430000000000018,0.008355000000000001,0.004418810758748519
26,H,27,0.2468,0.9401,0.25872,0.24057,0.011920000000000014,0.0062299999999999855,0.009075,0.005069832601658033
27,H,28,0.23785,0.945,0.26245,0.21972,0.02460000000000001,0.018130000000000007,0.02136500000000001,0.014753782514937462
28,H,29,0.22767,0.9501,0.25502,0.21216,0.027350000000000013,0.015510000000000024,0.02143000000000002,0.012621685979408732
29,H,30,0.22982,0.9481,0.24306,0.22091,0.013240000000000002,0.008910000000000001,0.011075000000000002,0.007250755775405006
30,H,31,0.22752,0.9502,0.25448,0.21143,0.026959999999999984,0.016089999999999993,0.02152499999999999,0.013093676815518124
31,H,32,0.22514,0.9522,0.29656,0.2043,0.07141999999999998,0.020839999999999997,0.04612999999999999,0.01695911900779352
32,H,33,0.22485,0.9523,0.29606,0.20384,0.07121,0.02101,0.04611,0.017097461149411804
