,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,C,1,-0.65084,3.8593,-0.67026,-0.64389,-0.019419999999999993,-0.006950000000000012,-0.013185000000000002,-0.005517961199716647
1,C,2,-0.00326,4.0088,0.14847,-0.08328,0.15173,0.08002000000000001,0.115875,0.06353197916565832
2,C,3,-0.06008,3.8971,-0.02382,-0.0836,0.03626,0.023519999999999992,0.029889999999999996,0.018673733441343206
3,N,4,-0.37334,3.4643,-0.20528,-0.37071,0.16806000000000001,-0.002630000000000021,0.082715,-0.0020880917921230033
4,C,5,0.14569,3.9663,0.11246,0.13853,-0.03322999999999998,0.00716,-0.013034999999999991,0.005684690962585773
5,C,6,-0.25631,3.951,-0.20676,-0.27417,0.04954999999999998,0.017860000000000043,0.03370500000000001,0.014179969356394156
6,C,7,-0.21308,3.9559,-0.2103,-0.22554,0.0027800000000000047,0.012459999999999999,0.007620000000000002,0.009892632596902057
7,C,8,-0.25005,3.956,-0.18756,-0.29292,0.06248999999999999,0.04287000000000002,0.052680000000000005,0.03403669016285645
8,C,9,-0.21302,3.9558,-0.21011,-0.21696,0.002909999999999996,0.003939999999999999,0.0034249999999999975,0.00312816793192569
9,C,10,-0.2556,3.9514,-0.20701,-0.28681,0.048589999999999994,0.031210000000000016,0.039900000000000005,0.024779218567360626
10,C,11,0.07776,3.8957,0.05653,-0.17447,-0.02123,0.25222999999999995,0.11549999999999999,0.20025832423086723
11,C,12,-0.21677,3.9868,-0.02675,-0.29545,0.19002,0.07868,0.13435,0.062468084488302884
12,C,13,0.62137,3.9055,0.60802,0.51806,-0.013349999999999973,0.10331000000000001,0.04498000000000002,0.08202310381909725
13,N,14,-0.79461,3.0927,-0.76525,-0.85634,0.029360000000000053,0.06172999999999995,0.045545,0.04901061077100831
14,O,15,-0.75676,1.8018,-0.69553,-0.86545,0.06123000000000001,0.10869000000000006,0.08496000000000004,0.0862945615535542
15,C,16,-0.47153,3.9105,-0.52562,-0.45679,-0.05408999999999997,-0.01474000000000003,-0.034415,-0.011702841450909843
16,H,17,0.2269,0.9504,0.25571,0.21283,0.028810000000000002,0.01407,0.02144,0.0111708941122321
17,H,18,0.23001,0.948,0.24394,0.2218,0.013929999999999998,0.008209999999999995,0.011069999999999997,0.006518339776931449
18,H,19,0.22712,0.9503,0.2559,0.21384,0.028780000000000028,0.013279999999999986,0.021030000000000007,0.010543672623343435
19,H,20,0.23775,0.9451,0.2635,0.22114,0.025750000000000023,0.016609999999999986,0.021180000000000004,0.013187530291696874
20,H,21,0.24438,0.9414,0.25554,0.23696,0.011160000000000003,0.007419999999999982,0.009289999999999993,0.005891118288042785
21,H,22,0.237,0.9447,0.24742,0.23009,0.010420000000000013,0.0069099999999999995,0.008665000000000006,0.005486203149646326
22,H,23,0.23626,0.945,0.24581,0.22886,0.009550000000000003,0.00739999999999999,0.008474999999999996,0.005875239263007635
23,H,24,0.23725,0.9446,0.24762,0.23022,0.010370000000000018,0.007029999999999981,0.0087,0.005581477299857245
24,H,25,0.24429,0.9414,0.25562,0.23637,0.011330000000000007,0.00792000000000001,0.009625000000000009,0.006288093913921702
25,H,26,0.24908,0.9398,0.27369,0.21477,0.024609999999999993,0.03431000000000001,0.02946,0.027240467447809766
26,H,27,0.42488,0.8205,0.42973,0.40857,0.004850000000000021,0.01630999999999999,0.010580000000000006,0.012949344916169541
27,H,28,0.42615,0.8201,0.43645,0.40529,0.010300000000000031,0.02085999999999999,0.01558000000000001,0.016561823111667484
28,H,29,0.22448,0.9529,0.29898,0.20429,0.07450000000000001,0.020190000000000013,0.04734500000000001,0.016029875772989782
29,H,30,0.22486,0.9527,0.29885,0.20473,0.07399,0.02013000000000001,0.047060000000000005,0.015982238697884312
