,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,O,1,-0.70991,1.8644,-0.58601,-0.86718,0.12390000000000001,0.1572699999999999,0.14058499999999996,0.1332933373907165
1,N,2,-0.35432,3.483,-0.18189,-0.38186,0.17243000000000003,0.027539999999999953,0.09998499999999999,0.023341377959816417
2,C,3,-0.46448,3.9117,-0.52352,-0.45288,-0.05903999999999998,-0.0116,-0.03531999999999999,-0.009831517223452102
3,C,4,-0.25749,3.9784,-0.02442,-0.25941,0.23307,0.0019199999999999773,0.11749499999999999,0.0016272856093989495
4,C,5,0.12153,3.8912,0.0996,-0.14189,-0.021930000000000005,0.26342,0.12074499999999999,0.22326019543118558
5,C,6,-0.22,3.9576,-0.0644,-0.3496,0.15560000000000002,0.12960000000000002,0.1426,0.10984177863443041
6,C,7,-0.05445,3.9066,-0.0214,-0.07965,0.033049999999999996,0.0252,0.029124999999999998,0.021358123623361466
7,C,8,0.53638,3.9003,0.53873,0.35185,0.0023500000000000743,0.18452999999999997,0.09344000000000002,0.15639740286582898
8,C,9,-0.42436,3.7954,-0.44311,-0.42081,-0.01874999999999999,-0.0035499999999999976,-0.011149999999999993,-0.003008783288211633
9,C,10,-0.73587,3.8483,-0.73932,-0.71643,-0.003449999999999953,-0.019440000000000013,-0.011444999999999983,-0.01647626679516457
10,H,11,0.22327,0.9524,0.30698,0.20072,0.08370999999999998,0.022549999999999987,0.05312999999999998,0.019112130464555586
11,H,12,0.22325,0.9524,0.30699,0.2007,0.08373999999999998,0.022550000000000014,0.053145,0.019112130464555607
12,H,13,0.24066,0.9445,0.26919,0.20615,0.028529999999999972,0.03451000000000001,0.03151999999999999,0.029248763739770017
13,H,14,0.23364,0.9463,0.26098,0.21297,0.027340000000000003,0.020669999999999994,0.024005,0.01751874663868577
14,H,15,0.23744,0.9447,0.26398,0.21666,0.02653999999999998,0.02078000000000002,0.02366,0.017611976543390938
15,H,16,0.21847,0.9538,0.25614,0.20353,0.03766999999999998,0.014940000000000009,0.026304999999999995,0.012662316148135733
16,H,17,0.23324,0.9463,0.25084,0.22331,0.017600000000000005,0.009929999999999994,0.013765,0.008416117761110287
17,H,18,0.21829,0.9538,0.25621,0.20323,0.03791999999999998,0.015060000000000018,0.02649,0.012764021498723176
18,H,19,0.24912,0.9389,0.26224,0.21696,0.013119999999999965,0.03216000000000002,0.022639999999999993,0.027257033957432744
19,H,20,0.23647,0.9454,0.24994,0.21667,0.013469999999999982,0.019800000000000012,0.016634999999999997,0.016781382846926877
20,H,21,0.24912,0.9389,0.26224,0.21697,0.013119999999999965,0.03215000000000001,0.02263499999999999,0.02724855851155045
