,element,idx,q_NPA,WBOs,ox_q_NPA,red_q_NPA,f-,f+,frad,mu+
0,H,1,0.23682,0.9448,0.26511,0.21159,0.02829000000000001,0.025230000000000002,0.026760000000000006,0.020484924496998604
1,C,2,-0.23767,3.9549,-0.06057,-0.40182,0.17709999999999998,0.16415000000000002,0.170625,0.13327785795411498
2,C,3,-0.04611,3.9074,-0.01528,-0.11748,0.030829999999999996,0.07137,0.0511,0.057947247774506154
3,N,4,-0.36861,3.4565,-0.17796,-0.37524,0.19065,0.006630000000000025,0.09864,0.005383077662112613
4,C,5,-0.42399,3.7953,-0.44447,-0.42036,-0.020479999999999998,-0.0036299999999999666,-0.012054999999999982,-0.0029472959145503065
5,C,6,0.10712,3.8985,0.09199,-0.16247,-0.015130000000000005,0.26959,0.12723,0.21888746710843648
6,C,7,-0.2804,3.9606,-0.05677,-0.37685,0.22363,0.09645000000000004,0.16004000000000002,0.07831038318412667
7,C,8,0.32284,3.9933,0.3001,0.26249,-0.022740000000000038,0.060350000000000015,0.01880499999999999,0.0489998094884608
8,N,9,-0.46811,2.9851,-0.32988,-0.63697,0.13823000000000002,0.16886,0.15354500000000001,0.13710203529778772
9,C,10,-0.44247,3.9079,-0.49724,-0.42699,-0.05477000000000004,-0.015479999999999994,-0.03512500000000002,-0.012568633817421253
10,H,11,0.23802,0.9445,0.26637,0.21254,0.028349999999999986,0.025480000000000003,0.026914999999999994,0.020687906309295456
11,H,12,0.21124,0.9574,0.25921,0.1948,0.047969999999999985,0.01644000000000001,0.032205,0.01334808397664119
12,H,13,0.22331,0.9512,0.25569,0.21039,0.032379999999999964,0.012920000000000015,0.02264999999999999,0.010490100059501475
13,H,14,0.23187,0.947,0.25236,0.21897,0.02048999999999998,0.012899999999999995,0.016694999999999988,0.01047386151451771
14,H,15,0.24633,0.9406,0.27607,0.20668,0.02973999999999999,0.03964999999999999,0.03469499999999999,0.03219291543028119
15,H,16,0.22797,0.9499,0.30422,0.20407,0.07624999999999998,0.023900000000000005,0.050074999999999995,0.019405061255579337
16,H,17,0.22185,0.9534,0.31104,0.19664,0.08918999999999999,0.025209999999999982,0.05719999999999999,0.02046868595201484
